query,accuracy,precision,recall,f1, r1, r2, r3, r4, r5, r6
./ResampledDatabase/Ship\m1464.obj,0.973404,0.166667,0.0196078,0.0350877,./ResampledDatabase/Ship/m1469.obj,./ResampledDatabase/Hand/D01106.obj,./ResampledDatabase/Humanoid/m185.obj,./ResampledDatabase/Hand/D01198.obj,./ResampledDatabase/Gun/m672.obj,./ResampledDatabase/Humanoid/m203.obj
./ResampledDatabase/Ship\m1467.obj,0.973404,0.166667,0.0196078,0.0350877,./ResampledDatabase/Ship/m1436.obj,./ResampledDatabase/Humanoid/m213.obj,./ResampledDatabase/Humanoid/m124.obj,./ResampledDatabase/Humanoid/m123.obj,./ResampledDatabase/Humanoid/m121.obj,./ResampledDatabase/Tool/D01012.obj
./ResampledDatabase/Ship\m1468.obj,0.972437,0,0,0,./ResampledDatabase/Tool/m1106.obj,./ResampledDatabase/SubmachineGun/D00537.obj,./ResampledDatabase/Gun/m682.obj,./ResampledDatabase/SubmachineGun/D00960.obj,./ResampledDatabase/Gun/m659.obj,./ResampledDatabase/Humanoid/m234.obj
./ResampledDatabase/Ship\m1469.obj,0.972437,0,0,0,./ResampledDatabase/Hand/m337.obj,./ResampledDatabase/Hand/D01106.obj,./ResampledDatabase/Hand/D01198.obj,./ResampledDatabase/Humanoid/m185.obj,./ResampledDatabase/Gun/m685.obj,./ResampledDatabase/AquaticAnimal/m71.obj
./ResampledDatabase/Ship\m1470.obj,0.974371,0.333333,0.0392157,0.0701754,./ResampledDatabase/Humanoid/m136.obj,./ResampledDatabase/Ship/m1436.obj,./ResampledDatabase/Hand/m339.obj,./ResampledDatabase/Humanoid/m161.obj,./ResampledDatabase/Ship/m1467.obj,./ResampledDatabase/Humanoid/m124.obj
./ResampledDatabase/Ship\m1471.obj,0.972437,0,0,0,./ResampledDatabase/Humanoid/m174.obj,./ResampledDatabase/Jet/m1288.obj,./ResampledDatabase/Humanoid/m157.obj,./ResampledDatabase/Humanoid/m176.obj,./ResampledDatabase/Humanoid/m164.obj,./ResampledDatabase/Humanoid/m147.obj
./ResampledDatabase/Sign\m1670.obj,0.990812,0,0,0,./ResampledDatabase/Sword/m698.obj,./ResampledDatabase/Jet/m1228.obj,./ResampledDatabase/Tool/m1099.obj,./ResampledDatabase/Jet/m1265.obj,./ResampledDatabase/Jet/m1262.obj,./ResampledDatabase/PlantWildNonTree/m975.obj
./ResampledDatabase/Sign\m1671.obj,0.990812,0,0,0,./ResampledDatabase/Tool/m1111.obj,./ResampledDatabase/Sword/m720.obj,./ResampledDatabase/AquaticAnimal/m81.obj,./ResampledDatabase/Gun/m679.obj,./ResampledDatabase/Knife/D01015.obj,./ResampledDatabase/Knife/m726.obj
./ResampledDatabase/Sign\m1672.obj,0.990812,0,0,0,./ResampledDatabase/FloorLamp/m624.obj,./ResampledDatabase/Humanoid/m266.obj,./ResampledDatabase/Glasses/D00883.obj,./ResampledDatabase/DeskLamp/D00435.obj,./ResampledDatabase/Humanoid/m196.obj,./ResampledDatabase/Bird/m41.obj
./ResampledDatabase/Sign\m1673.obj,0.990812,0,0,0,./ResampledDatabase/Tree/m1070.obj,./ResampledDatabase/Jet/m1197.obj,./ResampledDatabase/Jet/m1243.obj,./ResampledDatabase/Jet/m1261.obj,./ResampledDatabase/Jet/m1255.obj,./ResampledDatabase/Jet/m1187.obj
./ResampledDatabase/Sign\m1675.obj,0.990812,0,0,0,./ResampledDatabase/Sword/m690.obj,./ResampledDatabase/Gun/m648.obj,./ResampledDatabase/Musical_Instrument/m632.obj,./ResampledDatabase/Tool/m1112.obj,./ResampledDatabase/DeskLamp/m615.obj,./ResampledDatabase/Guitar/D00464.obj
./ResampledDatabase/Sign\m1676.obj,0.992747,0.333333,0.153846,0.210526,./ResampledDatabase/Spoon/D00661.obj,./ResampledDatabase/Sign/m1678.obj,./ResampledDatabase/Spoon/D00014.obj,./ResampledDatabase/Sign/m1675.obj,./ResampledDatabase/Sword/D00249.obj,./ResampledDatabase/DeskLamp/m615.obj
./ResampledDatabase/Sign\m1678.obj,0.99178,0.166667,0.0769231,0.105263,./ResampledDatabase/Spoon/D00014.obj,./ResampledDatabase/Spoon/D00964.obj,./ResampledDatabase/Sword/m693.obj,./ResampledDatabase/Sign/m1675.obj,./ResampledDatabase/Glasses/D00575.obj,./ResampledDatabase/DeskLamp/m615.obj
./ResampledDatabase/Sign\m1679.obj,0.99178,0.166667,0.0769231,0.105263,./ResampledDatabase/FloorLamp/m619.obj,./ResampledDatabase/Sword/m720.obj,./ResampledDatabase/Quadruped/m94.obj,./ResampledDatabase/FloorLamp/m621.obj,./ResampledDatabase/Humanoid/m172.obj,./ResampledDatabase/Sign/m1671.obj
./ResampledDatabase/Sign\m1680.obj,0.990812,0,0,0,./ResampledDatabase/Gun/D00368.obj,./ResampledDatabase/Jet/m1198.obj,./ResampledDatabase/Gun/m650.obj,./ResampledDatabase/AquaticAnimal/m81.obj,./ResampledDatabase/Gun/D00153.obj,./ResampledDatabase/Helicopter/D00423.obj
./ResampledDatabase/Sign\m1682.obj,0.990812,0,0,0,./ResampledDatabase/Bed/m951.obj,./ResampledDatabase/Monitor/D00548.obj,./ResampledDatabase/City/D01092.obj,./ResampledDatabase/MultiSeat/m780.obj,./ResampledDatabase/Computer/D01002.obj,./ResampledDatabase/Shelf/m860.obj
./ResampledDatabase/Sign\m1683.obj,0.990812,0,0,0,./ResampledDatabase/Door/D01062.obj,./ResampledDatabase/Bed/D00110.obj,./ResampledDatabase/MultiSeat/m841.obj,./ResampledDatabase/Shelf/m862.obj,./ResampledDatabase/Computer/D01098.obj,./ResampledDatabase/Shelf/D00352.obj
./ResampledDatabase/Sign\m1684.obj,0.990812,0,0,0,./ResampledDatabase/Quadruped/D00326.obj,./ResampledDatabase/Tool/D01084.obj,./ResampledDatabase/NonWheelChair/D00240.obj,./ResampledDatabase/Humanoid/m128.obj,./ResampledDatabase/Glasses/D00656.obj,./ResampledDatabase/Jet/m1191.obj
./ResampledDatabase/Sign\m1685.obj,0.990812,0,0,0,./ResampledDatabase/Door/m1722.obj,./ResampledDatabase/Motorcycle/D00039.obj,./ResampledDatabase/DeskPhone/D00220.obj,./ResampledDatabase/Car/m1510.obj,./ResampledDatabase/Insect/D00430.obj,./ResampledDatabase/Biplane/m1125.obj
./ResampledDatabase/Skyscraper\D00006.obj,0.988878,0,0,0,./ResampledDatabase/Musical_Instrument/m626.obj,./ResampledDatabase/Glasses/D00717.obj,./ResampledDatabase/Sign/m1672.obj,./ResampledDatabase/Tree/D00385.obj,./ResampledDatabase/Jet/m1227.obj,./ResampledDatabase/Sword/m700.obj
./ResampledDatabase/Skyscraper\D00058.obj,0.988878,0,0,0,./ResampledDatabase/Insect/D00806.obj,./ResampledDatabase/MultiSeat/m783.obj,./ResampledDatabase/NonWheelChair/D00694.obj,./ResampledDatabase/Tree/D00439.obj,./ResampledDatabase/Glasses/D00630.obj,./ResampledDatabase/House/m439.obj
./ResampledDatabase/Skyscraper\D00059.obj,0.988878,0,0,0,./ResampledDatabase/Ship/m1439.obj,./ResampledDatabase/Spoon/D00927.obj,./ResampledDatabase/Knife/D01160.obj,./ResampledDatabase/Gun/m653.obj,./ResampledDatabase/Tool/m1107.obj,./ResampledDatabase/SubmachineGun/D00219.obj
./ResampledDatabase/Skyscraper\D00125.obj,0.988878,0,0,0,./ResampledDatabase/Helicopter/D00038.obj,./ResampledDatabase/House/D00001.obj,./ResampledDatabase/Quadruped/D00795.obj,./ResampledDatabase/PlantWildNonTree/m972.obj,./ResampledDatabase/Train/D01055.obj,./ResampledDatabase/Train/D01180.obj
./ResampledDatabase/Skyscraper\D00126.obj,0.988878,0,0,0,./ResampledDatabase/Monoplane/D00319.obj,./ResampledDatabase/Gun/D00802.obj,./ResampledDatabase/DeskLamp/m613.obj,./ResampledDatabase/AquaticAnimal/m81.obj,./ResampledDatabase/Jet/m1249.obj,./ResampledDatabase/Gun/D00606.obj
./ResampledDatabase/Skyscraper\D00130.obj,0.988878,0,0,0,./ResampledDatabase/Jet/m1242.obj,./ResampledDatabase/Guitar/D00374.obj,./ResampledDatabase/Monoplane/D00304.obj,./ResampledDatabase/Jet/m1182.obj,./ResampledDatabase/Guitar/D00849.obj,./ResampledDatabase/Monoplane/D00262.obj
./ResampledDatabase/Skyscraper\D00259.obj,0.988878,0,0,0,./ResampledDatabase/SubmachineGun/D00537.obj,./ResampledDatabase/SubmachineGun/D00062.obj,./ResampledDatabase/Gun/m681.obj,./ResampledDatabase/Knife/D01107.obj,./ResampledDatabase/Knife/D01025.obj,./ResampledDatabase/Fish/D00024.obj
./ResampledDatabase/Skyscraper\D00520.obj,0.988878,0,0,0,./ResampledDatabase/Computer/m1766.obj,./ResampledDatabase/Tool/D01165.obj,./ResampledDatabase/Humanoid/m145.obj,./ResampledDatabase/RectangleTable/m919.obj,./ResampledDatabase/Tool/D01176.obj,./ResampledDatabase/Humanoid/m266.obj
./ResampledDatabase/Skyscraper\D00532.obj,0.988878,0,0,0,./ResampledDatabase/Jet/m1163.obj,./ResampledDatabase/City/m1660.obj,./ResampledDatabase/Helicopter/m1326.obj,./ResampledDatabase/Jet/m1151.obj,./ResampledDatabase/City/D01173.obj,./ResampledDatabase/Humanoid/m242.obj
./ResampledDatabase/Skyscraper\D00584.obj,0.988878,0,0,0,./ResampledDatabase/Quadruped/D00380.obj,./ResampledDatabase/Quadruped/m108.obj,./ResampledDatabase/Humanoid/m131.obj,./ResampledDatabase/Cellphone/D00192.obj,./ResampledDatabase/Car/m1530.obj,./ResampledDatabase/Biplane/D00069.obj
./ResampledDatabase/Skyscraper\D00641.obj,0.988878,0,0,0,./ResampledDatabase/ComputerKeyboard/D00278.obj,./ResampledDatabase/Wheel/m733.obj,./ResampledDatabase/Quadruped/m101.obj,./ResampledDatabase/MultiSeat/D00145.obj,./ResampledDatabase/Shelf/m846.obj,./ResampledDatabase/Apartment/D00859.obj
./ResampledDatabase/Skyscraper\D00664.obj,0.988878,0,0,0,./ResampledDatabase/Gun/D00368.obj,./ResampledDatabase/Gun/m650.obj,./ResampledDatabase/Mug/D00172.obj,./ResampledDatabase/Bottle/D00451.obj,./ResampledDatabase/NonWheelChair/m787.obj,./ResampledDatabase/Chess/m1600.obj
./ResampledDatabase/Skyscraper\D00729.obj,0.988878,0,0,0,./ResampledDatabase/Humanoid/m155.obj,./ResampledDatabase/Chess/D01145.obj,./ResampledDatabase/Humanoid/m147.obj,./ResampledDatabase/PlantWildNonTree/m982.obj,./ResampledDatabase/Quadruped/D00226.obj,./ResampledDatabase/Humanoid/m150.obj
./ResampledDatabase/Skyscraper\D00822.obj,0.988878,0,0,0,./ResampledDatabase/Fish/D00024.obj,./ResampledDatabase/AquaticAnimal/m64.obj,./ResampledDatabase/Ship/D00099.obj,./ResampledDatabase/Fish/D00012.obj,./ResampledDatabase/Bottle/D00696.obj,./ResampledDatabase/Fish/D00022.obj
./ResampledDatabase/Skyscraper\D00870.obj,0.988878,0,0,0,./ResampledDatabase/Computer/D01071.obj,./ResampledDatabase/Tool/D01003.obj,./ResampledDatabase/Ship/m1467.obj,./ResampledDatabase/RectangleTable/D00944.obj,./ResampledDatabase/AquaticAnimal/m70.obj,./ResampledDatabase/Humanoid/m123.obj
./ResampledDatabase/Skyscraper\D00872.obj,0.988878,0,0,0,./ResampledDatabase/Chess/m1604.obj,./ResampledDatabase/Bottle/D00281.obj,./ResampledDatabase/Chess/D01186.obj,./ResampledDatabase/House/m454.obj,./ResampledDatabase/Chess/D01105.obj,./ResampledDatabase/Guitar/D00097.obj
./ResampledDatabase/Skyscraper\D00998.obj,0.988878,0,0,0,./ResampledDatabase/Gun/D00368.obj,./ResampledDatabase/Guitar/D00645.obj,./ResampledDatabase/Ship/D00791.obj,./ResampledDatabase/Gun/D00153.obj,./ResampledDatabase/Helicopter/D00423.obj,./ResampledDatabase/Humanoid/m260.obj
./ResampledDatabase/Spoon\D00014.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/DeskLamp/m609.obj,./ResampledDatabase/Sign/m1678.obj,./ResampledDatabase/Spoon/D00964.obj,./ResampledDatabase/DeskLamp/m615.obj,./ResampledDatabase/Musical_Instrument/m632.obj,./ResampledDatabase/Musical_Instrument/m638.obj
./ResampledDatabase/Spoon\D00085.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Tool/m1106.obj,./ResampledDatabase/Spoon/D00927.obj,./ResampledDatabase/Ship/m1439.obj,./ResampledDatabase/Bird/D00386.obj,./ResampledDatabase/Gun/m653.obj,./ResampledDatabase/SubmachineGun/D00060.obj
./ResampledDatabase/Spoon\D00144.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Musical_Instrument/m638.obj,./ResampledDatabase/Knife/D01120.obj,./ResampledDatabase/Spoon/D00422.obj,./ResampledDatabase/Humanoid/m229.obj,./ResampledDatabase/Guitar/D00464.obj,./ResampledDatabase/Knife/D01189.obj
./ResampledDatabase/Spoon\D00157.obj,0.988395,0,0,0,./ResampledDatabase/Humanoid/m214.obj,./ResampledDatabase/Jet/m1271.obj,./ResampledDatabase/Biplane/m1134.obj,./ResampledDatabase/Tool/m1101.obj,./ResampledDatabase/Violin/D00701.obj,./ResampledDatabase/Sword/m703.obj
./ResampledDatabase/Spoon\D00196.obj,0.988395,0,0,0,./ResampledDatabase/Guitar/D00494.obj,./ResampledDatabase/DeskLamp/D00744.obj,./ResampledDatabase/Gun/m670.obj,./ResampledDatabase/Ship/m1437.obj,./ResampledDatabase/Sword/D00513.obj,./ResampledDatabase/Ship/m1431.obj
./ResampledDatabase/Spoon\D00338.obj,0.988395,0,0,0,./ResampledDatabase/Knife/D01119.obj,./ResampledDatabase/Jet/m1167.obj,./ResampledDatabase/Jet/m1168.obj,./ResampledDatabase/AquaticAnimal/m69.obj,./ResampledDatabase/Jet/m1258.obj,./ResampledDatabase/Jet/m1185.obj
./ResampledDatabase/Spoon\D00422.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Spoon/D00674.obj,./ResampledDatabase/Chess/m1598.obj,./ResampledDatabase/Jet/m1235.obj,./ResampledDatabase/Cup/D00457.obj,./ResampledDatabase/Violin/D00675.obj,./ResampledDatabase/Chess/D01112.obj
./ResampledDatabase/Spoon\D00474.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Ship/m1452.obj,./ResampledDatabase/Knife/D01032.obj,./ResampledDatabase/Spoon/D00144.obj,./ResampledDatabase/Rocket/D00697.obj,./ResampledDatabase/Guitar/D00464.obj,./ResampledDatabase/Rocket/D00764.obj
./ResampledDatabase/Spoon\D00497.obj,0.988395,0,0,0,./ResampledDatabase/Humanoid/m182.obj,./ResampledDatabase/Violin/D00891.obj,./ResampledDatabase/Tool/m1100.obj,./ResampledDatabase/Violin/D00743.obj,./ResampledDatabase/Humanoid/m126.obj,./ResampledDatabase/Humanoid/m179.obj
./ResampledDatabase/Spoon\D00517.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Sword/D00071.obj,./ResampledDatabase/Spoon/D00661.obj,./ResampledDatabase/Sword/D00249.obj,./ResampledDatabase/PlantWildNonTree/m988.obj,./ResampledDatabase/Train/D01055.obj,./ResampledDatabase/MultiSeat/D00263.obj
./ResampledDatabase/Spoon\D00593.obj,0.991296,0.5,0.166667,0.25,./ResampledDatabase/Tool/m1112.obj,./ResampledDatabase/Tool/m1109.obj,./ResampledDatabase/Spoon/D00497.obj,./ResampledDatabase/Spoon/D00964.obj,./ResampledDatabase/Spoon/D00338.obj,./ResampledDatabase/Knife/D01075.obj
./ResampledDatabase/Spoon\D00661.obj,0.990329,0.333333,0.111111,0.166667,./ResampledDatabase/Spoon/D00014.obj,./ResampledDatabase/Spoon/D00517.obj,./ResampledDatabase/Sign/m1676.obj,./ResampledDatabase/Sword/m699.obj,./ResampledDatabase/Sword/D00071.obj,./ResampledDatabase/DeskLamp/m609.obj
./ResampledDatabase/Spoon\D00669.obj,0.988395,0,0,0,./ResampledDatabase/Violin/D00743.obj,./ResampledDatabase/Humanoid/m139.obj,./ResampledDatabase/Bottle/D00696.obj,./ResampledDatabase/FloorLamp/D00388.obj,./ResampledDatabase/Fish/D00636.obj,./ResampledDatabase/Quadruped/D00583.obj
./ResampledDatabase/Spoon\D00674.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Spoon/D00422.obj,./ResampledDatabase/Cup/D00457.obj,./ResampledDatabase/Jet/m1258.obj,./ResampledDatabase/Violin/D00675.obj,./ResampledDatabase/Jet/m1235.obj,./ResampledDatabase/Jet/m1218.obj
./ResampledDatabase/Spoon\D00790.obj,0.988395,0,0,0,./ResampledDatabase/Quadruped/m103.obj,./ResampledDatabase/Tool/m591.obj,./ResampledDatabase/NonWheelChair/D00101.obj,./ResampledDatabase/Hand/D01118.obj,./ResampledDatabase/Violin/D00376.obj,./ResampledDatabase/Gun/m655.obj
./ResampledDatabase/Spoon\D00842.obj,0.988395,0,0,0,./ResampledDatabase/Sword/m718.obj,./ResampledDatabase/Knife/D01032.obj,./ResampledDatabase/Gun/D00282.obj,./ResampledDatabase/Gun/m659.obj,./ResampledDatabase/SubmachineGun/D00062.obj,./ResampledDatabase/Rocket/D00764.obj
./ResampledDatabase/Spoon\D00927.obj,0.988395,0,0,0,./ResampledDatabase/Gun/m653.obj,./ResampledDatabase/Knife/D01160.obj,./ResampledDatabase/Gun/m682.obj,./ResampledDatabase/Tool/m1107.obj,./ResampledDatabase/Gun/D00477.obj,./ResampledDatabase/Ship/m1439.obj
./ResampledDatabase/Spoon\D00964.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Violin/D00620.obj,./ResampledDatabase/Spoon/D00014.obj,./ResampledDatabase/Guitar/D00464.obj,./ResampledDatabase/DeskPhone/D00511.obj,./ResampledDatabase/Violin/D00340.obj,./ResampledDatabase/Musical_Instrument/m632.obj
./ResampledDatabase/Starship\m1353.obj,0.985977,0,0,0,./ResampledDatabase/Humanoid/m141.obj,./ResampledDatabase/Insect/m13.obj,./ResampledDatabase/Humanoid/m210.obj,./ResampledDatabase/Jet/m1300.obj,./ResampledDatabase/Biplane/m1135.obj,./ResampledDatabase/Motorcycle/m1481.obj
./ResampledDatabase/Starship\m1356.obj,0.986944,0.166667,0.0434783,0.0689655,./ResampledDatabase/Starship/m1359.obj,./ResampledDatabase/NonWheelChair/m800.obj,./ResampledDatabase/Hat/m1633.obj,./ResampledDatabase/Quadruped/m105.obj,./ResampledDatabase/Humanoid/m190.obj,./ResampledDatabase/Quadruped/m278.obj
./ResampledDatabase/Starship\m1358.obj,0.986944,0.166667,0.0434783,0.0689655,./ResampledDatabase/Starship/m1371.obj,./ResampledDatabase/Insect/m12.obj,./ResampledDatabase/Biplane/D00634.obj,./ResampledDatabase/Insect/D00855.obj,./ResampledDatabase/Jet/m1153.obj,./ResampledDatabase/Jet/m1247.obj
./ResampledDatabase/Starship\m1359.obj,0.986944,0.166667,0.0434783,0.0689655,./ResampledDatabase/NonWheelChair/m800.obj,./ResampledDatabase/Starship/m1356.obj,./ResampledDatabase/Hat/m1633.obj,./ResampledDatabase/WheelChair/D00088.obj,./ResampledDatabase/Quadruped/m105.obj,./ResampledDatabase/Jet/m1158.obj
./ResampledDatabase/Starship\m1360.obj,0.987911,0.333333,0.0869565,0.137931,./ResampledDatabase/Quadruped/m86.obj,./ResampledDatabase/Jet/m1232.obj,./ResampledDatabase/Starship/m1362.obj,./ResampledDatabase/Humanoid/m141.obj,./ResampledDatabase/Jet/m1300.obj,./ResampledDatabase/Starship/m1353.obj
./ResampledDatabase/Starship\m1361.obj,0.985977,0,0,0,./ResampledDatabase/Humanoid/m210.obj,./ResampledDatabase/Quadruped/m106.obj,./ResampledDatabase/Motorcycle/m1481.obj,./ResampledDatabase/Quadruped/m91.obj,./ResampledDatabase/NonWheelChair/m821.obj,./ResampledDatabase/Cup/D00738.obj
./ResampledDatabase/Starship\m1362.obj,0.986944,0.166667,0.0434783,0.0689655,./ResampledDatabase/Humanoid/m141.obj,./ResampledDatabase/Humanoid/m160.obj,./ResampledDatabase/Quadruped/m86.obj,./ResampledDatabase/Starship/m1353.obj,./ResampledDatabase/Biplane/m1135.obj,./ResampledDatabase/Jet/m1232.obj
./ResampledDatabase/Starship\m1365.obj,0.986944,0.166667,0.0434783,0.0689655,./ResampledDatabase/Gun/m649.obj,./ResampledDatabase/Starship/m1372.obj,./ResampledDatabase/Quadruped/m281.obj,./ResampledDatabase/Motorcycle/D00521.obj,./ResampledDatabase/Biplane/D00199.obj,./ResampledDatabase/NonWheelChair/D00928.obj
./ResampledDatabase/Starship\m1366.obj,0.986944,0.166667,0.0434783,0.0689655,./ResampledDatabase/City/D01103.obj,./ResampledDatabase/City/m1652.obj,./ResampledDatabase/Helicopter/D00498.obj,./ResampledDatabase/Humanoid/m179.obj,./ResampledDatabase/Fish/D00012.obj,./ResampledDatabase/Starship/m1371.obj
./ResampledDatabase/Starship\m1368.obj,0.985977,0,0,0,./ResampledDatabase/Humanoid/m144.obj,./ResampledDatabase/Biplane/m1134.obj,./ResampledDatabase/Humanoid/m122.obj,./ResampledDatabase/Humanoid/m185.obj,./ResampledDatabase/Jet/m1291.obj,./ResampledDatabase/BuildingNonResidential/m479.obj
./ResampledDatabase/Starship\m1369.obj,0.985977,0,0,0,./ResampledDatabase/Jet/m1297.obj,./ResampledDatabase/Biplane/m1118.obj,./ResampledDatabase/Car/m1505.obj,./ResampledDatabase/Train/D01014.obj,./ResampledDatabase/Ship/D00809.obj,./ResampledDatabase/Insect/D00231.obj
./ResampledDatabase/Starship\m1370.obj,0.985977,0,0,0,./ResampledDatabase/PlantIndoors/m1036.obj,./ResampledDatabase/PlantIndoors/m1005.obj,./ResampledDatabase/Hand/m325.obj,./ResampledDatabase/Hand/m326.obj,./ResampledDatabase/Humanoid/m162.obj,./ResampledDatabase/AquaticAnimal/m65.obj
./ResampledDatabase/Starship\m1371.obj,0.986944,0.166667,0.0434783,0.0689655,./ResampledDatabase/Starship/m1358.obj,./ResampledDatabase/City/D01103.obj,./ResampledDatabase/City/m1652.obj,./ResampledDatabase/Jet/m1247.obj,./ResampledDatabase/Rocket/D00585.obj,./ResampledDatabase/Jet/m1176.obj
./ResampledDatabase/Starship\m1372.obj,0.986944,0.166667,0.0434783,0.0689655,./ResampledDatabase/Quadruped/D00218.obj,./ResampledDatabase/Door/m1730.obj,./ResampledDatabase/Starship/m1365.obj,./ResampledDatabase/Biplane/m1121.obj,./ResampledDatabase/Door/m1729.obj,./ResampledDatabase/NonWheelChair/D00928.obj
./ResampledDatabase/Starship\m1375.obj,0.985977,0,0,0,./ResampledDatabase/BuildingNonResidential/m383.obj,./ResampledDatabase/Helicopter/m1329.obj,./ResampledDatabase/Computer/D01026.obj,./ResampledDatabase/Computer/m1775.obj,./ResampledDatabase/Apartment/D00921.obj,./ResampledDatabase/Computer/D01164.obj
./ResampledDatabase/Starship\m1376.obj,0.985977,0,0,0,./ResampledDatabase/Fish/D00450.obj,./ResampledDatabase/Gun/D00802.obj,./ResampledDatabase/BuildingNonResidential/m409.obj,./ResampledDatabase/Gun/D00929.obj,./ResampledDatabase/Monoplane/D00319.obj,./ResampledDatabase/NonWheelChair/m787.obj
./ResampledDatabase/Starship\m1378.obj,0.986944,0.166667,0.0434783,0.0689655,./ResampledDatabase/PlantIndoors/m1030.obj,./ResampledDatabase/BuildingNonResidential/m398.obj,./ResampledDatabase/ClassicPiano/D00120.obj,./ResampledDatabase/Starship/m1380.obj,./ResampledDatabase/PlantIndoors/D00370.obj,./ResampledDatabase/MilitaryVehicle/D00100.obj
./ResampledDatabase/Starship\m1379.obj,0.987911,0.333333,0.0869565,0.137931,./ResampledDatabase/Starship/m1386.obj,./ResampledDatabase/Musical_Instrument/m646.obj,./ResampledDatabase/Starship/m1384.obj,./ResampledDatabase/Hat/m1629.obj,./ResampledDatabase/Computer/m1770.obj,./ResampledDatabase/Computer/D01072.obj
./ResampledDatabase/Starship\m1380.obj,0.986944,0.166667,0.0434783,0.0689655,./ResampledDatabase/Ship/m1458.obj,./ResampledDatabase/Humanoid/m190.obj,./ResampledDatabase/Computer/m1777.obj,./ResampledDatabase/House/m440.obj,./ResampledDatabase/Tree/D00996.obj,./ResampledDatabase/Starship/m1356.obj
./ResampledDatabase/Starship\m1381.obj,0.985977,0,0,0,./ResampledDatabase/HumanHead/D00653.obj,./ResampledDatabase/Mug/D00684.obj,./ResampledDatabase/HumanHead/D00910.obj,./ResampledDatabase/TruckNonContainer/D00215.obj,./ResampledDatabase/ClassicPiano/D00305.obj,./ResampledDatabase/HumanHead/D00629.obj
./ResampledDatabase/Starship\m1384.obj,0.988878,0.5,0.130435,0.206897,./ResampledDatabase/Starship/m1379.obj,./ResampledDatabase/Starship/m1386.obj,./ResampledDatabase/Musical_Instrument/m646.obj,./ResampledDatabase/Starship/m1361.obj,./ResampledDatabase/Computer/D01072.obj,./ResampledDatabase/NonWheelChair/m795.obj
./ResampledDatabase/Starship\m1385.obj,0.985977,0,0,0,./ResampledDatabase/Quadruped/m278.obj,./ResampledDatabase/House/m432.obj,./ResampledDatabase/PlantWildNonTree/m963.obj,./ResampledDatabase/PlantIndoors/D00238.obj,./ResampledDatabase/Insect/m8.obj,./ResampledDatabase/Insect/m22.obj
./ResampledDatabase/Starship\m1386.obj,0.986944,0.166667,0.0434783,0.0689655,./ResampledDatabase/Starship/m1379.obj,./ResampledDatabase/Hat/m1629.obj,./ResampledDatabase/Computer/D01072.obj,./ResampledDatabase/Musical_Instrument/m646.obj,./ResampledDatabase/Computer/m1770.obj,./ResampledDatabase/Computer/D01033.obj
./ResampledDatabase/SubmachineGun\D00052.obj,0.987911,0,0,0,./ResampledDatabase/Ship/D00292.obj,./ResampledDatabase/Ship/D00027.obj,./ResampledDatabase/Gun/m661.obj,./ResampledDatabase/DeskPhone/D00135.obj,./ResampledDatabase/Rocket/D00585.obj,./ResampledDatabase/Rocket/D00433.obj
./ResampledDatabase/SubmachineGun\D00060.obj,0.988878,0.166667,0.0526316,0.08,./ResampledDatabase/SubmachineGun/D00893.obj,./ResampledDatabase/Tool/m1106.obj,./ResampledDatabase/Gun/m682.obj,./ResampledDatabase/Knife/D01160.obj,./ResampledDatabase/Ship/m1429.obj,./ResampledDatabase/Spoon/D00927.obj
./ResampledDatabase/SubmachineGun\D00062.obj,0.987911,0,0,0,./ResampledDatabase/Gun/D00282.obj,./ResampledDatabase/Fish/D00024.obj,./ResampledDatabase/Knife/D01025.obj,./ResampledDatabase/Monoplane/D00169.obj,./ResampledDatabase/Fish/D00022.obj,./ResampledDatabase/Guitar/D00414.obj
./ResampledDatabase/SubmachineGun\D00068.obj,0.988878,0.166667,0.0526316,0.08,./ResampledDatabase/Guitar/D00494.obj,./ResampledDatabase/SubmachineGun/D00371.obj,./ResampledDatabase/Sword/D00635.obj,./ResampledDatabase/Sword/D00513.obj,./ResampledDatabase/Gun/D00826.obj,./ResampledDatabase/Sword/m707.obj
./ResampledDatabase/SubmachineGun\D00119.obj,0.987911,0,0,0,./ResampledDatabase/Gun/m686.obj,./ResampledDatabase/Sword/m693.obj,./ResampledDatabase/Tree/m1097.obj,./ResampledDatabase/Sword/m690.obj,./ResampledDatabase/Guitar/D00549.obj,./ResampledDatabase/Sword/D00195.obj
./ResampledDatabase/SubmachineGun\D00219.obj,0.988878,0.166667,0.0526316,0.08,./ResampledDatabase/SubmachineGun/D00431.obj,./ResampledDatabase/Gun/D00425.obj,./ResampledDatabase/Gun/m682.obj,./ResampledDatabase/Ship/D00809.obj,./ResampledDatabase/AquaticAnimal/m79.obj,./ResampledDatabase/Gun/m653.obj
