Class,File,BaryX,BaryY,BaryZ,LargeEig,SmallEig
"./ResampledDatabase/Quadruped",D00794.obj,0.0310117,0.0639753,5.27335e-05,0.241069,0.00727553
"./ResampledDatabase/Quadruped",D00795.obj,-0.0416444,-0.0328909,-0.00545333,0.164252,0.0108156
"./ResampledDatabase/Quadruped",D00831.obj,-0.00828589,-0.0353465,-0.00263975,0.305357,0.0254922
"./ResampledDatabase/Quadruped",D00841.obj,0.00726138,0.0847765,-0.00106957,0.284417,0.0147381
"./ResampledDatabase/Quadruped",D00867.obj,-0.0233696,0.000106446,-0.00713687,0.317187,0.0227611
"./ResampledDatabase/Quadruped",D00934.obj,-0.0389755,0.0334327,-0.00372146,0.303117,0.0219305
"./ResampledDatabase/Quadruped",m100.obj,-0.065389,-0.00636261,-0.0107788,0.283577,0.0603793
"./ResampledDatabase/Quadruped",m101.obj,0.0254538,-0.0567537,0.000864797,0.30842,0.0489718
"./ResampledDatabase/Quadruped",m102.obj,-0.0329828,-0.00874596,0.0017466,0.254672,0.0479135
"./ResampledDatabase/Quadruped",m103.obj,-0.0886514,0.06378,-0.000933609,0.067186,0.00219464
"./ResampledDatabase/Quadruped",m104.obj,-0.024028,0.0409606,-0.00609202,0.294668,0.0180151
"./ResampledDatabase/Quadruped",m105.obj,0.0278142,0.0692729,-0.00198956,0.296741,0.0186028
"./ResampledDatabase/Quadruped",m106.obj,0.0386789,0.0287346,-0.00102126,0.245482,0.0108325
"./ResampledDatabase/Quadruped",m107.obj,-0.0658351,0.109114,-0.000722816,0.43056,0.0181907
"./ResampledDatabase/Quadruped",m108.obj,-0.0310244,0.0311388,-0.00832262,0.116146,0.00320987
"./ResampledDatabase/Quadruped",m109.obj,0.131202,-0.0556805,0.00568283,0.192888,0.0605891
"./ResampledDatabase/Quadruped",m110.obj,0.0233614,-0.0112118,0.000173183,0.28951,0.054621
"./ResampledDatabase/Quadruped",m111.obj,0.0457634,0.00858455,-0.00103977,0.312817,0.0492169
"./ResampledDatabase/Quadruped",m112.obj,-0.0747984,-0.0679712,0.0139578,0.0839804,0.0247857
"./ResampledDatabase/Quadruped",m273.obj,-0.0821539,0.0029207,-0.00124744,0.104896,0.00858786
"./ResampledDatabase/Quadruped",m274.obj,0.0385433,0.0509464,-0.0246593,0.0712213,0.00536624
"./ResampledDatabase/Quadruped",m275.obj,0.00839905,0.0211272,-0.000822982,0.0436367,0.00196806
"./ResampledDatabase/Quadruped",m276.obj,-0.0537169,0.0033168,-0.000118612,0.127356,0.00348967
"./ResampledDatabase/Quadruped",m277.obj,-0.044708,0.00701493,0.0255512,0.214973,0.017528
"./ResampledDatabase/Quadruped",m278.obj,-0.0438994,-0.00276478,0.023968,0.184473,0.00583062
"./ResampledDatabase/Quadruped",m279.obj,0.0451253,-0.00175027,-0.00805373,0.129033,0.00760186
"./ResampledDatabase/Quadruped",m280.obj,-0.0936315,-0.00425627,0.0177053,0.349231,0.0101019
"./ResampledDatabase/Quadruped",m281.obj,-0.00121381,-0.00336811,0.0315803,0.0669124,0.00253805
"./ResampledDatabase/Quadruped",m282.obj,-0.00156248,-0.00230797,0.0352856,0.272669,0.0422893
"./ResampledDatabase/Quadruped",m86.obj,-0.0461449,-0.0331098,0.00870293,0.176965,0.00763848
"./ResampledDatabase/Quadruped",m87.obj,0.0244617,0.0102794,0.0125551,0.290746,0.0241406
"./ResampledDatabase/Quadruped",m88.obj,0.0360843,0.0593506,-0.00256553,0.262714,0.0152613
"./ResampledDatabase/Quadruped",m89.obj,-0.101475,-0.0325692,-0.00495961,0.127495,0.00700102
"./ResampledDatabase/Quadruped",m90.obj,-0.0670502,0.00141114,-0.00438942,0.346085,0.0602989
"./ResampledDatabase/Quadruped",m91.obj,-0.0075979,-0.0319398,-0.000445796,0.381858,0.0318787
"./ResampledDatabase/Quadruped",m92.obj,-0.035814,0.031325,-0.00536737,0.424698,0.0307268
"./ResampledDatabase/Quadruped",m93.obj,-0.0269582,0.0811286,0.00290906,0.270055,0.0175035
"./ResampledDatabase/Quadruped",m94.obj,0.047876,0.00841334,-8.63834e-05,0.301334,0.0113906
"./ResampledDatabase/Quadruped",m95.obj,0.0283207,0.00379923,-0.00135938,0.227854,0.0138756
"./ResampledDatabase/Quadruped",m96.obj,-0.0379392,-0.116661,-0.0528669,0.091003,0.00356481
"./ResampledDatabase/Quadruped",m97.obj,-0.00781702,0.0482823,-0.00215084,0.355503,0.0196104
"./ResampledDatabase/Quadruped",m98.obj,0.0130849,0.0430498,-0.00197675,0.366111,0.0193426
"./ResampledDatabase/Quadruped",m99.obj,-0.075266,-0.00203192,-0.00340509,0.337841,0.0346589
"./ResampledDatabase/RectangleTable",D00134.obj,-0.00868839,-0.0024382,0.172607,0.368929,0.0208975
"./ResampledDatabase/RectangleTable",D00187.obj,-0.0053258,0.242976,0.0102159,0.42768,0.0723962
"./ResampledDatabase/RectangleTable",D00188.obj,-0.00454543,-0.00499261,0.115158,0.256032,0.0152553
"./ResampledDatabase/RectangleTable",D00230.obj,-0.0161296,-0.0215818,0.291578,0.372922,0.119793
"./ResampledDatabase/RectangleTable",D00243.obj,-0.00835884,-0.000585745,0.144537,0.368403,0.0352015
"./ResampledDatabase/RectangleTable",D00295.obj,-0.0111229,-0.00367854,0.0824755,0.337311,0.149344
"./ResampledDatabase/RectangleTable",D00302.obj,-0.0106181,-0.000647565,0.182449,0.35892,0.0214875
"./ResampledDatabase/RectangleTable",D00317.obj,-0.0123575,-0.016931,0.0659753,0.197612,0.0213124
"./ResampledDatabase/RectangleTable",D00421.obj,-0.00497457,-0.00191903,0.0743184,0.331874,0.0233743
"./ResampledDatabase/RectangleTable",D00505.obj,-0.00387166,-0.00180275,0.0990655,0.33938,0.0076224
"./ResampledDatabase/RectangleTable",D00523.obj,-0.0977584,0.0285295,0.0551875,0.459283,0.00785653
"./ResampledDatabase/RectangleTable",D00571.obj,-0.013263,-0.000346731,0.266567,0.201744,0.0927364
"./ResampledDatabase/RectangleTable",D00603.obj,-0.0178535,0.000418315,0.179328,0.469255,0.0174587
"./ResampledDatabase/RectangleTable",D00678.obj,-0.00138472,-0.00390976,0.215159,0.294948,0.074351
"./ResampledDatabase/RectangleTable",D00714.obj,-0.0022652,-0.00186294,0.141673,0.383907,0.0142836
"./ResampledDatabase/RectangleTable",D00766.obj,-0.00308098,-0.00155489,0.119528,0.199715,0.0134446
"./ResampledDatabase/RectangleTable",D00944.obj,-0.0043139,-0.00107115,0.280895,0.172973,0.0865797
"./ResampledDatabase/RectangleTable",D00954.obj,-0.0172168,0.202214,0.0196073,0.168989,0.1025
"./ResampledDatabase/RectangleTable",m763.obj,0.0126743,0.11895,0.0174431,0.35764,0.111724
"./ResampledDatabase/RectangleTable",m764.obj,-0.00274945,0.003341,0.252954,0.315744,0.106561
"./ResampledDatabase/RectangleTable",m765.obj,-0.0098845,0.102968,0.015853,0.320648,0.0595347
"./ResampledDatabase/RectangleTable",m870.obj,-0.00292046,-0.00223208,0.148656,0.406342,0.0335454
"./ResampledDatabase/RectangleTable",m871.obj,0.170075,-0.00168835,-0.000497317,0.338161,0.15059
"./ResampledDatabase/RectangleTable",m872.obj,-0.0149656,-0.00627318,0.1196,0.620941,0.0492582
"./ResampledDatabase/RectangleTable",m873.obj,0.00546361,-0.00283464,0.142759,0.341426,0.0233126
"./ResampledDatabase/RectangleTable",m874.obj,-0.00305893,-0.0021361,0.0468288,0.405564,0.0395048
"./ResampledDatabase/RectangleTable",m875.obj,-0.000419577,-0.00195048,-0.0864377,0.281829,0.0216949
"./ResampledDatabase/RectangleTable",m877.obj,-0.000632353,-0.00461581,-0.102869,0.336083,0.01286
"./ResampledDatabase/RectangleTable",m878.obj,-0.0132591,-0.00868743,0.0829894,0.494265,0.411041
"./ResampledDatabase/RectangleTable",m879.obj,-0.00861941,-0.00150953,0.0258705,0.535751,0.0556458
"./ResampledDatabase/RectangleTable",m881.obj,-0.00224283,0.196421,-0.000574554,0.410805,0.0314922
"./ResampledDatabase/RectangleTable",m882.obj,-0.014641,-0.0110035,0.131362,0.419852,0.0496604
"./ResampledDatabase/RectangleTable",m886.obj,-0.000503046,-0.000690608,0.0645731,0.273117,0.0776947
"./ResampledDatabase/RectangleTable",m887.obj,-0.00428844,0.108899,-0.00268143,0.258066,0.0330689
"./ResampledDatabase/RectangleTable",m888.obj,-0.00564249,-0.00454254,0.164763,0.458627,0.0738524
"./ResampledDatabase/RectangleTable",m889.obj,-0.0053394,-0.0307523,0.0969581,0.40857,0.110069
"./ResampledDatabase/RectangleTable",m890.obj,-0.0102913,0.0120345,0.159171,0.334906,0.0784093
"./ResampledDatabase/RectangleTable",m892.obj,-0.0101651,-0.00519116,0.140976,0.286674,0.011516
"./ResampledDatabase/RectangleTable",m893.obj,-0.00539794,0.237245,-0.00487997,0.446448,0.148986
"./ResampledDatabase/RectangleTable",m894.obj,-0.00414575,-4.5099e-05,-0.123233,0.354825,0.0179762
"./ResampledDatabase/RectangleTable",m895.obj,-0.0023789,-0.00120201,0.116152,0.368841,0.010411
"./ResampledDatabase/RectangleTable",m896.obj,-0.219683,-0.00408437,-0.00960095,0.436075,0.298559
"./ResampledDatabase/RectangleTable",m897.obj,-0.00845087,0.0892618,-0.00369212,0.450228,0.024898
"./ResampledDatabase/RectangleTable",m898.obj,-0.0003285,-0.000272453,0.158115,0.352465,0.0342776
"./ResampledDatabase/RectangleTable",m901.obj,-0.012053,-0.00516587,0.102025,0.42566,0.188463
"./ResampledDatabase/RectangleTable",m902.obj,0.00156481,0.0436826,-0.00698502,0.423166,0.0555622
"./ResampledDatabase/RectangleTable",m904.obj,-0.14629,-0.0123916,-0.0110932,0.448467,0.0580703
"./ResampledDatabase/RectangleTable",m906.obj,-0.014697,0.00721642,0.115593,0.293118,0.00866587
"./ResampledDatabase/RectangleTable",m907.obj,-0.00891513,0.176768,0.00158711,0.479242,0.0652486
"./ResampledDatabase/RectangleTable",m908.obj,-0.0003285,-0.000272453,0.158115,0.352465,0.0342776
"./ResampledDatabase/RectangleTable",m910.obj,-0.0170112,-0.0116115,0.103417,0.339912,0.0876906
"./ResampledDatabase/RectangleTable",m912.obj,-0.0090724,-0.00111591,0.193262,0.398496,0.0272453
"./ResampledDatabase/RectangleTable",m913.obj,-0.00295462,0.229239,-0.0066273,0.405776,0.194901
"./ResampledDatabase/RectangleTable",m914.obj,-0.000608698,-0.00380202,0.0314143,0.409477,0.0164639
"./ResampledDatabase/RectangleTable",m915.obj,-0.000825062,-0.00653798,0.263464,0.383216,0.0443553
"./ResampledDatabase/RectangleTable",m917.obj,-0.0152098,-0.00545222,0.1735,0.367678,0.0166326
"./ResampledDatabase/RectangleTable",m919.obj,-0.00245114,-0.0112079,0.291621,0.362889,0.165096
"./ResampledDatabase/Rocket",D00015.obj,0.150434,-0.000576511,-0.00101172,0.328591,0.00952621
"./ResampledDatabase/Rocket",D00343.obj,0.127416,0.000576672,-9.34991e-05,0.279154,0.00469066
"./ResampledDatabase/Rocket",D00346.obj,0.208912,0.000445754,-0.000838713,0.328094,0.00460298
"./ResampledDatabase/Rocket",D00354.obj,-0.02151,-0.0208687,-0.000609592,0.237086,0.0301519
"./ResampledDatabase/Rocket",D00426.obj,0.0538976,-0.00124872,-0.00733603,0.316917,0.00548587
"./ResampledDatabase/Rocket",D00428.obj,-0.0313094,0.000497793,-0.000655151,0.283922,0.00775558
"./ResampledDatabase/Rocket",D00433.obj,0.1248,-0.000335567,-0.00388846,0.259261,0.0153917
"./ResampledDatabase/Rocket",D00437.obj,0.0174178,-0.0141774,0.000277593,0.408646,0.00333893
"./ResampledDatabase/Rocket",D00472.obj,-0.0479382,-0.000555183,-0.000707517,0.306037,0.00985328
"./ResampledDatabase/Rocket",D00485.obj,-0.0472602,3.04714e-05,-0.00045846,0.352166,0.00188655
"./ResampledDatabase/Rocket",D00528.obj,0.0235719,-0.00107272,-0.00261392,0.279419,0.0204993
"./ResampledDatabase/Rocket",D00564.obj,0.0569771,-2.97303e-07,-0.00189871,0.156344,0.00719753
"./ResampledDatabase/Rocket",D00585.obj,0.0714391,0.00442125,0.00240893,0.310474,0.0159309
"./ResampledDatabase/Rocket",D00614.obj,0.0377106,0.000413837,0.000217652,0.198763,0.00241066
"./ResampledDatabase/Rocket",D00697.obj,0.239342,-0.00263208,-0.000600254,0.329399,0.0108265
"./ResampledDatabase/Rocket",D00719.obj,-0.149632,-0.00465792,0.000275901,0.151748,0.00657341
"./ResampledDatabase/Rocket",D00764.obj,0.136276,-0.000218034,-0.00018683,0.253163,0.00270704
"./ResampledDatabase/Rocket",D00851.obj,-0.0298533,0.00104079,-9.87222e-05,0.283869,0.00775414
"./ResampledDatabase/Rocket",D00942.obj,0.268839,-5.79429e-05,-0.000532687,0.360282,0.00555149
"./ResampledDatabase/Rocket",D00975.obj,0.0174807,-1.10172e-05,-0.00285119,0.290778,0.00690063
"./ResampledDatabase/RoundTable",D00083.obj,0.214144,-0.00342933,-0.00104666,0.56574,0.167384
"./ResampledDatabase/RoundTable",D00094.obj,0.0581264,-0.00605039,-0.00480633,0.161299,0.0916548
"./ResampledDatabase/RoundTable",D00107.obj,0.24658,-0.0500222,-0.00354605,0.225678,0.164933
"./ResampledDatabase/RoundTable",D00194.obj,-0.00973337,-0.0629116,0.0906558,0.239724,0.0972207
"./ResampledDatabase/RoundTable",D00344.obj,-0.0168745,-0.00727629,0.158394,0.231736,0.0309147
"./ResampledDatabase/RoundTable",D00401.obj,0.0813343,-0.062955,0.0176178,0.189874,0.176746
"./ResampledDatabase/RoundTable",D00407.obj,-0.0131988,-0.0308263,0.0713132,0.254021,0.0153671
"./ResampledDatabase/RoundTable",D00492.obj,-0.020268,0.00130796,0.163092,0.412836,0.0763838
"./ResampledDatabase/RoundTable",D00501.obj,-0.00234349,-0.00914976,0.131669,0.259518,0.0302447
"./ResampledDatabase/RoundTable",D00503.obj,0.390938,-0.00284004,-0.00111851,0.546832,0.0872896
"./ResampledDatabase/RoundTable",D00524.obj,-0.00456624,-0.00387512,0.2557,0.254162,0.133899
"./ResampledDatabase/RoundTable",D00581.obj,-0.00694545,-0.00367267,0.156991,0.133788,0.0913598
"./ResampledDatabase/RoundTable",D00646.obj,-0.00601493,-0.0024257,0.193629,0.27559,0.0745684
"./ResampledDatabase/RoundTable",D00649.obj,-6.43297e-05,-0.0133354,0.254601,0.272666,0.0391061
"./ResampledDatabase/RoundTable",D00702.obj,0.110265,0.00973592,-0.00423716,0.118816,0.111579
"./ResampledDatabase/RoundTable",D00756.obj,0.388907,-0.00298356,-0.00584581,0.670874,0.0738579
"./ResampledDatabase/RoundTable",D00827.obj,0.0951687,0.00221215,-0.00360745,0.334479,0.117117
"./ResampledDatabase/RoundTable",D00866.obj,0.00201672,-0.000221443,0.198983,0.202697,0.123603
"./ResampledDatabase/RoundTable",D00909.obj,0.364267,-0.00851458,-0.0133985,0.413359,0.139108
"./ResampledDatabase/RoundTable",D00948.obj,0.46143,-0.000287742,-0.00252863,0.315133,0.134667
"./ResampledDatabase/RoundTable",m921.obj,-0.00455045,-0.00112325,0.205966,0.276193,0.074731
"./ResampledDatabase/RoundTable",m924.obj,-0.00744894,-0.0721146,0.14048,0.251208,0.0151961
"./ResampledDatabase/RoundTable",m925.obj,-0.00411738,-0.0635048,0.197318,0.24323,0.0590612
"./ResampledDatabase/RoundTable",m926.obj,-0.00545834,-0.0446781,0.248999,0.230678,0.128436
"./ResampledDatabase/RoundTable",m928.obj,0.0915959,-0.00223245,-0.050851,0.247699,0.180775
"./ResampledDatabase/RoundTable",m929.obj,-0.0820681,-0.034082,0.199395,0.210162,0.0886339
"./ResampledDatabase/RoundTable",m930.obj,0.056477,-0.00454282,-0.00553999,0.629573,0.0670316
"./ResampledDatabase/RoundTable",m932.obj,-0.0284122,-0.00373456,0.198298,0.048769,0.0473783
"./ResampledDatabase/RoundTable",m933.obj,-0.00414539,-0.00189986,0.244344,0.202355,0.115755
"./ResampledDatabase/RoundTable",m934.obj,-0.0555325,-0.0323577,-0.0191743,0.499411,0.175553
"./ResampledDatabase/RoundTable",m935.obj,0.218299,-0.0080221,-0.0211658,0.580013,0.140125
"./ResampledDatabase/RoundTable",m938.obj,0.313674,3.62091e-05,0.00590596,0.502031,0.122277
"./ResampledDatabase/Shelf",D00057.obj,-0.0410448,-0.00841848,-0.00459272,0.41906,0.0148508
"./ResampledDatabase/Shelf",D00074.obj,-0.0402065,-0.00166945,0.00618214,0.291786,0.0229306
"./ResampledDatabase/Shelf",D00129.obj,0.000227347,0.0501266,0.0277754,0.192637,0.0275081
"./ResampledDatabase/Shelf",D00171.obj,-0.0139541,0.0071528,0.0119344,0.346989,0.0164754
"./ResampledDatabase/Shelf",D00242.obj,-0.00289628,-0.0239965,-0.00033713,0.181797,0.0360661
"./ResampledDatabase/Shelf",D00337.obj,-0.00415527,-0.0249288,0.0428299,0.232051,0.0141079
"./ResampledDatabase/Shelf",D00352.obj,-0.000498694,-0.00456605,0.00382852,0.307012,0.0176061
"./ResampledDatabase/Shelf",D00468.obj,-0.00987291,0.00369646,0.0211706,0.197704,0.0325315
"./ResampledDatabase/Shelf",D00592.obj,-0.00084162,-0.00148443,-0.00418918,0.213406,0.0131334
"./ResampledDatabase/Shelf",D00631.obj,-0.0449816,0.0210934,0.0104536,0.220581,0.00347351
"./ResampledDatabase/Shelf",D00691.obj,-0.0293538,0.0160764,-0.0250092,0.226541,0.00325393
"./ResampledDatabase/Shelf",D00725.obj,-0.022796,0.000661719,0.0220767,0.138427,0.00886719
"./ResampledDatabase/Shelf",D00772.obj,-0.00107065,-0.0133814,0.0187053,0.297255,0.0146836
"./ResampledDatabase/Shelf",D00781.obj,-0.0175841,-0.00304272,-0.0480438,0.158767,0.0393415
"./ResampledDatabase/Shelf",D00818.obj,-0.0101205,-0.00231832,0.00349027,0.33746,0.0171743
"./ResampledDatabase/Shelf",D00881.obj,0.00158401,-0.000975011,-0.0278763,0.230006,0.00885633
"./ResampledDatabase/Shelf",D00887.obj,-0.015712,-0.00654227,0.0241854,0.296248,0.0069492
"./ResampledDatabase/Shelf",D00917.obj,-0.0288842,-0.000949078,-0.00097858,0.421148,0.0320981
"./ResampledDatabase/Shelf",D00956.obj,-0.00154456,-0.000870483,0.0230501,0.306404,0.0144827
"./ResampledDatabase/Shelf",m844.obj,-0.00976502,-0.00263812,0.0349792,0.358678,0.0140106
"./ResampledDatabase/Shelf",m845.obj,-0.0402253,-0.00788892,0.058003,0.394783,0.0260045
"./ResampledDatabase/Shelf",m846.obj,0.0525696,-0.0116889,0.0104892,0.365855,0.0236157
"./ResampledDatabase/Shelf",m847.obj,0.00229878,-0.00182036,0.0324007,0.374518,0.0195676
"./ResampledDatabase/Shelf",m849.obj,-0.0111158,-0.0167511,-0.00130813,0.342258,0.00908531
"./ResampledDatabase/Shelf",m850.obj,-0.0088719,-0.0157879,0.0251527,0.389137,0.0114044
"./ResampledDatabase/Shelf",m852.obj,0.0238987,-0.00368401,0.0310491,0.41528,0.021116
"./ResampledDatabase/Shelf",m853.obj,-0.0167437,-0.00563882,0.0301374,0.3635,0.0171223
"./ResampledDatabase/Shelf",m854.obj,-0.00801518,-0.00338005,0.00545712,0.385536,0.0124564
"./ResampledDatabase/Shelf",m856.obj,-0.00804964,-0.00170187,0.0463641,0.443212,0.0707054
"./ResampledDatabase/Shelf",m857.obj,-0.00658061,-0.00118484,0.021487,0.365956,0.0444038
"./ResampledDatabase/Shelf",m858.obj,-0.00276389,-0.0052026,-0.000680098,0.437938,0.00315525
"./ResampledDatabase/Shelf",m859.obj,0.00318062,-0.0140189,-0.0112984,0.334283,0.0284633
"./ResampledDatabase/Shelf",m860.obj,-0.00269736,-0.0118573,-0.000152583,0.401975,0.0346537
"./ResampledDatabase/Shelf",m861.obj,-0.00442267,-0.00742719,-0.000369936,0.419287,0.00955637
"./ResampledDatabase/Shelf",m862.obj,0.00673894,0.0619203,-0.00388725,0.486814,0.0690374
"./ResampledDatabase/Shelf",m863.obj,-0.00529753,-0.00493355,-0.000499506,0.394939,0.0154445
"./ResampledDatabase/Shelf",m864.obj,-0.0102388,-0.00476485,-0.00178151,0.406913,0.0106366
"./ResampledDatabase/Shelf",m865.obj,-0.000681817,-0.00599298,-0.00285275,0.402792,0.0229749
"./ResampledDatabase/Shelf",m866.obj,-0.0127098,0.000696193,0.000727619,0.610352,0.0377292
"./ResampledDatabase/Ship",D00027.obj,-0.0890983,0.0755026,-0.000165173,0.192099,0.0150862
"./ResampledDatabase/Ship",D00042.obj,0.0119247,0.00686115,-0.0489686,0.224644,0.00641787
"./ResampledDatabase/Ship",D00099.obj,-0.042551,-0.0742511,-0.00206913,0.24633,0.0108851
"./ResampledDatabase/Ship",D00175.obj,0.192726,-0.0100598,-0.00948674,0.229544,0.00468007
"./ResampledDatabase/Ship",D00247.obj,-0.0478696,0.0249135,-0.0091887,0.205176,0.00253256
"./ResampledDatabase/Ship",D00258.obj,-0.0506671,0.100712,-0.000180308,0.104434,0.00243855
"./ResampledDatabase/Ship",D00292.obj,-0.0785162,0.076785,-0.00172921,0.184832,0.0154457
"./ResampledDatabase/Ship",D00429.obj,-0.149256,0.00253305,-0.0473156,0.0712888,0.00707341
"./ResampledDatabase/Ship",D00467.obj,-0.00857863,0.0461986,-0.00185166,0.332567,0.00130174
"./ResampledDatabase/Ship",D00539.obj,-0.035209,-0.00227268,-0.000328922,0.387689,0.00372196
"./ResampledDatabase/Ship",D00543.obj,-0.0237742,0.0759318,-0.00350736,0.264612,0.00933834
"./ResampledDatabase/Ship",D00647.obj,-0.00373467,-0.0408238,-0.000254535,0.218895,0.00433472
"./ResampledDatabase/Ship",D00771.obj,-0.0342344,0.05647,0.00319133,0.241743,0.00482602
"./ResampledDatabase/Ship",D00791.obj,-0.0822144,0.0786913,-0.00140736,0.192881,0.0151083
"./ResampledDatabase/Ship",D00809.obj,-0.0147538,0.0860156,-0.00634911,0.340502,0.00659447
"./ResampledDatabase/Ship",D00837.obj,-0.0286841,0.0236867,-0.00771307,0.205176,0.00253256
"./ResampledDatabase/Ship",D00896.obj,0.00179035,0.0212906,0.00113733,0.297995,0.0159377
"./ResampledDatabase/Ship",D00907.obj,-0.0976815,0.0081977,0.0026444,0.135376,0.0129527
"./ResampledDatabase/Ship",D00935.obj,0.05616,-0.0509903,-9.82289e-05,0.233392,0.00193173
"./ResampledDatabase/Ship",D00949.obj,-0.0221011,0.0172968,-0.137299,0.227362,0.00812705
"./ResampledDatabase/Ship",m1427.obj,-0.00256685,-9.10631e-05,-0.0760633,0.185924,0.00256769
"./ResampledDatabase/Ship",m1428.obj,-0.00173223,-0.000282769,-0.0769508,0.205207,0.00343828
"./ResampledDatabase/Ship",m1429.obj,-0.0130328,0.00022309,-0.105208,0.223824,0.00331389
"./ResampledDatabase/Ship",m1430.obj,0.00104735,0.137687,-0.000992186,0.211211,0.00357174
"./ResampledDatabase/Ship",m1431.obj,0.000170334,-0.000546096,-0.121029,0.250836,0.00411076
"./ResampledDatabase/Ship",m1432.obj,-0.00688901,-0.000739712,-0.0899664,0.226185,0.00274671
"./ResampledDatabase/Ship",m1433.obj,-0.00612238,-0.108276,0.000837868,0.219262,0.00604213
"./ResampledDatabase/Ship",m1434.obj,0.0270923,0.0216188,-0.0264458,0.259794,0.00676388
"./ResampledDatabase/Ship",m1435.obj,-0.0906035,0.0742675,-0.000586455,0.1933,0.0150566
"./ResampledDatabase/Ship",m1436.obj,-0.000465221,-0.0414171,-0.000757275,0.222427,0.0043078
"./ResampledDatabase/Ship",m1437.obj,0.0169405,-0.110309,-0.000249949,0.257286,0.00329879
"./ResampledDatabase/Ship",m1438.obj,0.00913941,0.00311422,0.00364127,0.324592,0.00658175
"./ResampledDatabase/Ship",m1439.obj,-0.0236105,-0.0535779,0.000169248,0.219902,0.00407661
"./ResampledDatabase/Ship",m1440.obj,0.0589852,0.0249193,-0.0100778,0.347047,0.00435374
"./ResampledDatabase/Ship",m1441.obj,-0.0160988,0.0884813,-0.00118963,0.193671,0.0134515
"./ResampledDatabase/Ship",m1442.obj,0.0105099,-0.0375061,-0.00267702,0.0962163,0.00131411
"./ResampledDatabase/Ship",m1444.obj,-0.0151331,0.0676633,-0.000173754,0.0763389,0.00255432
"./ResampledDatabase/Ship",m1446.obj,0.0125608,0.0191703,-0.00576499,0.0495185,0.000611226
"./ResampledDatabase/Ship",m1447.obj,0.00109475,-0.0195465,0.000228682,0.434589,0.00246702
"./ResampledDatabase/Ship",m1448.obj,0.114769,0.0554409,0.00165833,0.186366,0.00404151
"./ResampledDatabase/Ship",m1449.obj,-0.0286727,0.136241,-0.00134181,0.183593,0.00698021
"./ResampledDatabase/Ship",m1450.obj,-0.0394727,0.21051,-4.65256e-05,0.203729,0.0093397
"./ResampledDatabase/Ship",m1451.obj,0.0918187,0.0230488,-0.000854525,0.197719,0.00309129
"./ResampledDatabase/Ship",m1452.obj,0.192556,-0.0108044,0.00412061,0.208319,0.00300208
"./ResampledDatabase/Ship",m1453.obj,-0.124073,-0.125825,-0.021307,0.0485692,0.00760485
"./ResampledDatabase/Ship",m1454.obj,0.0557168,0.00761449,-0.00594281,0.196557,0.0669858
"./ResampledDatabase/Ship",m1455.obj,-0.0338124,0.119538,-0.000104914,0.214222,0.0233255
"./ResampledDatabase/Ship",m1457.obj,-0.0384349,-0.0676975,-0.0063157,0.237763,0.0235202
"./ResampledDatabase/Ship",m1458.obj,0.0211443,-0.0691412,0.00638148,0.258859,0.0532612
"./ResampledDatabase/Ship",m1459.obj,-0.0670938,-0.0609371,0.157913,0.171089,0.0506979
"./ResampledDatabase/Ship",m1460.obj,-0.00587399,0.123525,-0.00456724,0.22954,0.0424195
"./ResampledDatabase/Ship",m1461.obj,-0.039584,-0.00549514,0.123067,0.0606165,0.00646003
"./ResampledDatabase/Ship",m1462.obj,-0.0518794,0.000234108,0.162019,0.33974,0.0315568
"./ResampledDatabase/Ship",m1463.obj,-0.0295557,-0.0259143,-0.000335539,0.267495,0.00359182
"./ResampledDatabase/Ship",m1464.obj,-0.0260736,-0.052501,-0.00690512,0.272647,0.00274301
"./ResampledDatabase/Ship",m1465.obj,-0.0195823,0.0350168,-0.00130989,0.0291177,0.000180188
"./ResampledDatabase/Ship",m1466.obj,-0.150258,0.0152184,-0.00240613,0.0597951,0.00114417
"./ResampledDatabase/Ship",m1467.obj,0.00173248,-0.0718704,-0.000377057,0.261299,0.00406674
"./ResampledDatabase/Ship",m1468.obj,-0.0439134,0.000164276,-0.00731155,0.196426,0.00400285
"./ResampledDatabase/Ship",m1469.obj,0.0027478,-0.0519829,-0.000617354,0.362333,0.00250233
"./ResampledDatabase/Ship",m1470.obj,0.00342938,-0.0270387,-0.0024662,0.301915,0.00295796
"./ResampledDatabase/Ship",m1471.obj,0.00677384,-1.45666e-05,0.0600017,0.304864,0.0116464
"./ResampledDatabase/Sign",m1670.obj,-0.253252,-0.000693346,-0.00245319,0.185796,0.000290221
"./ResampledDatabase/Sign",m1671.obj,-0.0773593,-0.00056255,9.22751e-05,0.332567,0.000952651
"./ResampledDatabase/Sign",m1672.obj,0.0637491,0.0272975,-0.00456004,0.394104,0.00142584
"./ResampledDatabase/Sign",m1673.obj,-0.190285,-6.64146e-05,0.000614762,0.353287,0.00048067
"./ResampledDatabase/Sign",m1675.obj,0.133261,-0.00200527,0.00234457,0.279646,0.000154976
"./ResampledDatabase/Sign",m1676.obj,0.172608,-0.0152999,-0.000977177,0.15169,0.000210214
"./ResampledDatabase/Sign",m1678.obj,0.155184,-0.00200394,-3.6727e-05,0.297426,0.000159376
"./ResampledDatabase/Sign",m1679.obj,-0.0404022,0.000531221,0.00436509,0.349559,0.00102449
