query,accuracy,precision,recall,f1, r1, r2, r3, r4, r5, r6
./ResampledDatabase/Quadruped\m96.obj,0.974021,0,0,0,./ResampledDatabase/NonWheelChair/m824.obj,./ResampledDatabase/NonWheelChair/D00741.obj,./ResampledDatabase/Jet/m1153.obj,./ResampledDatabase/Car/m1514.obj,./ResampledDatabase/Ship/m1461.obj,./ResampledDatabase/Ship/m1434.obj
./ResampledDatabase/Quadruped\m97.obj,0.97567,0.333333,0.0350877,0.0634921,./ResampledDatabase/Quadruped/m98.obj,./ResampledDatabase/PlantIndoors/m1015.obj,./ResampledDatabase/Quadruped/m88.obj,./ResampledDatabase/Hand/m331.obj,./ResampledDatabase/Hand/D01172.obj,./ResampledDatabase/Hand/D01074.obj
./ResampledDatabase/Quadruped\m98.obj,0.97567,0.333333,0.0350877,0.0634921,./ResampledDatabase/Quadruped/m97.obj,./ResampledDatabase/PlantIndoors/m1015.obj,./ResampledDatabase/Humanoid/m150.obj,./ResampledDatabase/Quadruped/m107.obj,./ResampledDatabase/Hand/D01074.obj,./ResampledDatabase/Humanoid/m132.obj
./ResampledDatabase/Quadruped\m99.obj,0.974845,0.166667,0.0175439,0.031746,./ResampledDatabase/Quadruped/m100.obj,./ResampledDatabase/Hand/D01074.obj,./ResampledDatabase/Hand/m331.obj,./ResampledDatabase/PlantWildNonTree/m979.obj,./ResampledDatabase/NonWheelChair/m793.obj,./ResampledDatabase/Cup/m501.obj
./ResampledDatabase/RectangleTable\D00134.obj,0.976495,0.5,0.0526316,0.0952381,./ResampledDatabase/RectangleTable/D00302.obj,./ResampledDatabase/RectangleTable/m873.obj,./ResampledDatabase/ClassicPiano/D00967.obj,./ResampledDatabase/RectangleTable/m897.obj,./ResampledDatabase/Computer/m1767.obj,./ResampledDatabase/Bed/m950.obj
./ResampledDatabase/RectangleTable\D00187.obj,0.974845,0.166667,0.0175439,0.031746,./ResampledDatabase/RectangleTable/D00944.obj,./ResampledDatabase/WheelChair/D00274.obj,./ResampledDatabase/Ship/D00896.obj,./ResampledDatabase/RoundTable/D00866.obj,./ResampledDatabase/Quadruped/m101.obj,./ResampledDatabase/Bicycle/D00750.obj
./ResampledDatabase/RectangleTable\D00188.obj,0.974845,0.166667,0.0175439,0.031746,./ResampledDatabase/MultiSeat/m782.obj,./ResampledDatabase/Door/m1717.obj,./ResampledDatabase/RectangleTable/D00243.obj,./ResampledDatabase/Bed/m949.obj,./ResampledDatabase/MultiSeat/D00145.obj,./ResampledDatabase/Door/D01076.obj
./ResampledDatabase/RectangleTable\D00230.obj,0.974021,0,0,0,./ResampledDatabase/Bed/m948.obj,./ResampledDatabase/MultiSeat/m784.obj,./ResampledDatabase/RoundTable/m934.obj,./ResampledDatabase/NonWheelChair/m814.obj,./ResampledDatabase/Car/m1506.obj,./ResampledDatabase/RoundTable/D00702.obj
./ResampledDatabase/RectangleTable\D00243.obj,0.974845,0.166667,0.0175439,0.031746,./ResampledDatabase/RectangleTable/D00188.obj,./ResampledDatabase/MultiSeat/D00145.obj,./ResampledDatabase/MultiSeat/m782.obj,./ResampledDatabase/Door/m1717.obj,./ResampledDatabase/House/m435.obj,./ResampledDatabase/Computer/D01102.obj
./ResampledDatabase/RectangleTable\D00295.obj,0.97567,0.333333,0.0350877,0.0634921,./ResampledDatabase/RectangleTable/m901.obj,./ResampledDatabase/Computer/D01098.obj,./ResampledDatabase/RectangleTable/m765.obj,./ResampledDatabase/MultiSeat/m778.obj,./ResampledDatabase/Sign/m1683.obj,./ResampledDatabase/MultiSeat/m840.obj
./ResampledDatabase/RectangleTable\D00302.obj,0.97567,0.333333,0.0350877,0.0634921,./ResampledDatabase/Bed/m950.obj,./ResampledDatabase/RectangleTable/m873.obj,./ResampledDatabase/RectangleTable/D00134.obj,./ResampledDatabase/RoundTable/m928.obj,./ResampledDatabase/Bed/D00988.obj,./ResampledDatabase/MultiSeat/m836.obj
./ResampledDatabase/RectangleTable\D00317.obj,0.974021,0,0,0,./ResampledDatabase/HumanHead/m353.obj,./ResampledDatabase/ComputerKeyboard/D00692.obj,./ResampledDatabase/Computer/D01067.obj,./ResampledDatabase/Computer/m1778.obj,./ResampledDatabase/ComputerKeyboard/D00990.obj,./ResampledDatabase/Truck/D00056.obj
./ResampledDatabase/RectangleTable\D00421.obj,0.974021,0,0,0,./ResampledDatabase/MultiSeat/D00237.obj,./ResampledDatabase/Car/m1547.obj,./ResampledDatabase/Door/D01114.obj,./ResampledDatabase/RoundTable/m930.obj,./ResampledDatabase/Shelf/m864.obj,./ResampledDatabase/NonWheelChair/D00481.obj
./ResampledDatabase/RectangleTable\D00505.obj,0.97732,0.666667,0.0701754,0.126984,./ResampledDatabase/RectangleTable/m898.obj,./ResampledDatabase/RectangleTable/m908.obj,./ResampledDatabase/RectangleTable/m906.obj,./ResampledDatabase/Door/D01143.obj,./ResampledDatabase/City/D01056.obj,./ResampledDatabase/RectangleTable/D00714.obj
./ResampledDatabase/RectangleTable\D00523.obj,0.974021,0,0,0,./ResampledDatabase/Car/m1487.obj,./ResampledDatabase/Car/D00976.obj,./ResampledDatabase/Bus/D00516.obj,./ResampledDatabase/MultiSeat/D00586.obj,./ResampledDatabase/Bed/D00031.obj,./ResampledDatabase/Truck/D00424.obj
./ResampledDatabase/RectangleTable\D00571.obj,0.974021,0,0,0,./ResampledDatabase/Ship/m1454.obj,./ResampledDatabase/NonWheelChair/D00306.obj,./ResampledDatabase/Bird/m36.obj,./ResampledDatabase/PlantIndoors/D00238.obj,./ResampledDatabase/PlantIndoors/D00159.obj,./ResampledDatabase/Insect/D00180.obj
./ResampledDatabase/RectangleTable\D00603.obj,0.97567,0.333333,0.0350877,0.0634921,./ResampledDatabase/Bed/D00322.obj,./ResampledDatabase/Quadruped/D00700.obj,./ResampledDatabase/RectangleTable/m908.obj,./ResampledDatabase/ComputerKeyboard/D00569.obj,./ResampledDatabase/RectangleTable/m898.obj,./ResampledDatabase/Bed/D00650.obj
./ResampledDatabase/RectangleTable\D00678.obj,0.974021,0,0,0,./ResampledDatabase/Musical_Instrument/m646.obj,./ResampledDatabase/FloorLamp/D00186.obj,./ResampledDatabase/PlantIndoors/m990.obj,./ResampledDatabase/PlantIndoors/D00379.obj,./ResampledDatabase/Insect/D00806.obj,./ResampledDatabase/PlantIndoors/m997.obj
./ResampledDatabase/RectangleTable\D00714.obj,0.97567,0.333333,0.0350877,0.0634921,./ResampledDatabase/RectangleTable/m915.obj,./ResampledDatabase/Door/m1710.obj,./ResampledDatabase/RectangleTable/m892.obj,./ResampledDatabase/City/D01091.obj,./ResampledDatabase/Monitor/D00920.obj,./ResampledDatabase/BuildingNonResidential/m477.obj
./ResampledDatabase/RectangleTable\D00766.obj,0.974021,0,0,0,./ResampledDatabase/ComputerKeyboard/D00197.obj,./ResampledDatabase/RoundTable/D00344.obj,./ResampledDatabase/ComputerKeyboard/D00692.obj,./ResampledDatabase/Truck/D00047.obj,./ResampledDatabase/Monoplane/D00019.obj,./ResampledDatabase/Monoplane/D00995.obj
./ResampledDatabase/RectangleTable\D00944.obj,0.974845,0.166667,0.0175439,0.031746,./ResampledDatabase/Bicycle/m1478.obj,./ResampledDatabase/RectangleTable/D00187.obj,./ResampledDatabase/Bicycle/D00750.obj,./ResampledDatabase/NonWheelChair/D00240.obj,./ResampledDatabase/WheelChair/D00274.obj,./ResampledDatabase/WheelChair/D00782.obj
./ResampledDatabase/RectangleTable\D00954.obj,0.974021,0,0,0,./ResampledDatabase/RoundTable/m933.obj,./ResampledDatabase/Quadruped/m274.obj,./ResampledDatabase/Car/m1561.obj,./ResampledDatabase/Chess/D01171.obj,./ResampledDatabase/WheelChair/D00183.obj,./ResampledDatabase/NonWheelChair/m817.obj
./ResampledDatabase/RectangleTable\m763.obj,0.974845,0.166667,0.0175439,0.031746,./ResampledDatabase/RectangleTable/m894.obj,./ResampledDatabase/Tree/m1092.obj,./ResampledDatabase/Tree/m1071.obj,./ResampledDatabase/Insect/m24.obj,./ResampledDatabase/PlantWildNonTree/m963.obj,./ResampledDatabase/Jet/m1158.obj
./ResampledDatabase/RectangleTable\m764.obj,0.97567,0.333333,0.0350877,0.0634921,./ResampledDatabase/City/D01056.obj,./ResampledDatabase/RectangleTable/m906.obj,./ResampledDatabase/Bird/m33.obj,./ResampledDatabase/Tree/m1098.obj,./ResampledDatabase/RoundTable/D00702.obj,./ResampledDatabase/RectangleTable/m908.obj
./ResampledDatabase/RectangleTable\m765.obj,0.97567,0.333333,0.0350877,0.0634921,./ResampledDatabase/Computer/D01098.obj,./ResampledDatabase/RectangleTable/D00295.obj,./ResampledDatabase/Bed/m947.obj,./ResampledDatabase/Sign/m1683.obj,./ResampledDatabase/RectangleTable/m873.obj,./ResampledDatabase/Shelf/m861.obj
./ResampledDatabase/RectangleTable\m870.obj,0.976495,0.5,0.0526316,0.0952381,./ResampledDatabase/RectangleTable/m907.obj,./ResampledDatabase/RectangleTable/m895.obj,./ResampledDatabase/MultiSeat/m781.obj,./ResampledDatabase/NonWheelChair/m786.obj,./ResampledDatabase/Computer/D01102.obj,./ResampledDatabase/RectangleTable/m873.obj
./ResampledDatabase/RectangleTable\m871.obj,0.974021,0,0,0,./ResampledDatabase/Computer/m1770.obj,./ResampledDatabase/Computer/D01033.obj,./ResampledDatabase/RoundTable/D00401.obj,./ResampledDatabase/Computer/D01100.obj,./ResampledDatabase/Vase/m533.obj,./ResampledDatabase/Musical_Instrument/m643.obj
./ResampledDatabase/RectangleTable\m872.obj,0.974845,0.166667,0.0175439,0.031746,./ResampledDatabase/Bed/m946.obj,./ResampledDatabase/Door/m1724.obj,./ResampledDatabase/Quadruped/D00841.obj,./ResampledDatabase/Door/D01194.obj,./ResampledDatabase/Computer/m1766.obj,./ResampledDatabase/RectangleTable/m896.obj
./ResampledDatabase/RectangleTable\m873.obj,0.978144,0.833333,0.0877193,0.15873,./ResampledDatabase/RectangleTable/m870.obj,./ResampledDatabase/MultiSeat/m781.obj,./ResampledDatabase/RectangleTable/D00302.obj,./ResampledDatabase/RectangleTable/m895.obj,./ResampledDatabase/RectangleTable/m917.obj,./ResampledDatabase/RectangleTable/m765.obj
./ResampledDatabase/RectangleTable\m874.obj,0.974021,0,0,0,./ResampledDatabase/MultiSeat/m832.obj,./ResampledDatabase/Shelf/D00887.obj,./ResampledDatabase/MultiSeat/D00237.obj,./ResampledDatabase/Car/m1521.obj,./ResampledDatabase/BuildingNonResidential/m392.obj,./ResampledDatabase/RoundTable/m928.obj
./ResampledDatabase/RectangleTable\m875.obj,0.974845,0.166667,0.0175439,0.031746,./ResampledDatabase/House/m431.obj,./ResampledDatabase/RectangleTable/m881.obj,./ResampledDatabase/MultiSeat/m835.obj,./ResampledDatabase/BuildingNonResidential/m477.obj,./ResampledDatabase/Monitor/D00339.obj,./ResampledDatabase/MultiSeat/m831.obj
./ResampledDatabase/RectangleTable\m877.obj,0.97567,0.333333,0.0350877,0.0634921,./ResampledDatabase/RectangleTable/m894.obj,./ResampledDatabase/Bird/D00625.obj,./ResampledDatabase/RectangleTable/m763.obj,./ResampledDatabase/Bicycle/m1476.obj,./ResampledDatabase/PlantIndoors/D00466.obj,./ResampledDatabase/Tree/m1092.obj
./ResampledDatabase/RectangleTable\m878.obj,0.97567,0.333333,0.0350877,0.0634921,./ResampledDatabase/Shelf/m862.obj,./ResampledDatabase/Bed/m947.obj,./ResampledDatabase/NonWheelChair/m786.obj,./ResampledDatabase/RectangleTable/m870.obj,./ResampledDatabase/MultiSeat/m781.obj,./ResampledDatabase/RectangleTable/m907.obj
./ResampledDatabase/RectangleTable\m879.obj,0.976495,0.5,0.0526316,0.0952381,./ResampledDatabase/RoundTable/m921.obj,./ResampledDatabase/RectangleTable/m882.obj,./ResampledDatabase/NonWheelChair/m805.obj,./ResampledDatabase/RectangleTable/m919.obj,./ResampledDatabase/RectangleTable/m912.obj,./ResampledDatabase/HumanHead/m355.obj
./ResampledDatabase/RectangleTable\m881.obj,0.974845,0.166667,0.0175439,0.031746,./ResampledDatabase/RectangleTable/m875.obj,./ResampledDatabase/House/m431.obj,./ResampledDatabase/MultiSeat/m835.obj,./ResampledDatabase/Door/m1720.obj,./ResampledDatabase/Humanoid/m210.obj,./ResampledDatabase/Starship/m1361.obj
./ResampledDatabase/RectangleTable\m882.obj,0.976495,0.5,0.0526316,0.0952381,./ResampledDatabase/RectangleTable/m888.obj,./ResampledDatabase/RectangleTable/m912.obj,./ResampledDatabase/BuildingNonResidential/m386.obj,./ResampledDatabase/RectangleTable/m872.obj,./ResampledDatabase/RoundTable/m921.obj,./ResampledDatabase/Bed/m946.obj
./ResampledDatabase/RectangleTable\m886.obj,0.974021,0,0,0,./ResampledDatabase/Computer/m1764.obj,./ResampledDatabase/Vase/m540.obj,./ResampledDatabase/MultiSeat/m780.obj,./ResampledDatabase/Bed/D00735.obj,./ResampledDatabase/Bed/m951.obj,./ResampledDatabase/MultiSeat/m778.obj
./ResampledDatabase/RectangleTable\m887.obj,0.974021,0,0,0,./ResampledDatabase/DeskPhone/D00894.obj,./ResampledDatabase/MultiSeat/m839.obj,./ResampledDatabase/House/D00095.obj,./ResampledDatabase/Bed/D00565.obj,./ResampledDatabase/MultiSeat/m774.obj,./ResampledDatabase/Shelf/m860.obj
./ResampledDatabase/RectangleTable\m888.obj,0.976495,0.5,0.0526316,0.0952381,./ResampledDatabase/RectangleTable/m912.obj,./ResampledDatabase/RectangleTable/m882.obj,./ResampledDatabase/BuildingNonResidential/m386.obj,./ResampledDatabase/Bed/m946.obj,./ResampledDatabase/RectangleTable/m872.obj,./ResampledDatabase/Apartment/D00496.obj
./ResampledDatabase/RectangleTable\m889.obj,0.974021,0,0,0,./ResampledDatabase/RoundTable/m934.obj,./ResampledDatabase/MultiSeat/m839.obj,./ResampledDatabase/DeskPhone/D00894.obj,./ResampledDatabase/Cup/D00206.obj,./ResampledDatabase/Bed/D00213.obj,./ResampledDatabase/Shelf/m863.obj
./ResampledDatabase/RectangleTable\m890.obj,0.974845,0.166667,0.0175439,0.031746,./ResampledDatabase/DeskPhone/D00486.obj,./ResampledDatabase/MultiSeat/D00245.obj,./ResampledDatabase/Bed/D00969.obj,./ResampledDatabase/RectangleTable/m889.obj,./ResampledDatabase/MilitaryVehicle/D00952.obj,./ResampledDatabase/MultiSeat/m839.obj
./ResampledDatabase/RectangleTable\m892.obj,0.97567,0.333333,0.0350877,0.0634921,./ResampledDatabase/RectangleTable/D00714.obj,./ResampledDatabase/House/m439.obj,./ResampledDatabase/RectangleTable/m917.obj,./ResampledDatabase/DeskPhone/D00486.obj,./ResampledDatabase/Door/m1710.obj,./ResampledDatabase/Glasses/D00630.obj
./ResampledDatabase/RectangleTable\m893.obj,0.974021,0,0,0,./ResampledDatabase/NonWheelChair/D00185.obj,./ResampledDatabase/WheelChair/D00604.obj,./ResampledDatabase/Tool/D01111.obj,./ResampledDatabase/NonWheelChair/D00443.obj,./ResampledDatabase/Glasses/D00813.obj,./ResampledDatabase/NonWheelChair/D00170.obj
./ResampledDatabase/RectangleTable\m894.obj,0.97567,0.333333,0.0350877,0.0634921,./ResampledDatabase/Tree/m1092.obj,./ResampledDatabase/Insect/D00180.obj,./ResampledDatabase/RectangleTable/m763.obj,./ResampledDatabase/PlantIndoors/D00466.obj,./ResampledDatabase/RectangleTable/m877.obj,./ResampledDatabase/PlantIndoors/D00379.obj
./ResampledDatabase/RectangleTable\m895.obj,0.976495,0.5,0.0526316,0.0952381,./ResampledDatabase/RectangleTable/m917.obj,./ResampledDatabase/MultiSeat/m775.obj,./ResampledDatabase/RectangleTable/m870.obj,./ResampledDatabase/NonWheelChair/D00694.obj,./ResampledDatabase/RectangleTable/m907.obj,./ResampledDatabase/NonWheelChair/m820.obj
./ResampledDatabase/RectangleTable\m896.obj,0.974845,0.166667,0.0175439,0.031746,./ResampledDatabase/Apartment/D00496.obj,./ResampledDatabase/Vase/m546.obj,./ResampledDatabase/Door/m1724.obj,./ResampledDatabase/Door/D01052.obj,./ResampledDatabase/BuildingNonResidential/m386.obj,./ResampledDatabase/RectangleTable/m872.obj
./ResampledDatabase/RectangleTable\m897.obj,0.97567,0.333333,0.0350877,0.0634921,./ResampledDatabase/Door/m1708.obj,./ResampledDatabase/RectangleTable/m902.obj,./ResampledDatabase/MultiSeat/m836.obj,./ResampledDatabase/Apartment/D00348.obj,./ResampledDatabase/RectangleTable/m874.obj,./ResampledDatabase/MilitaryVehicle/D00799.obj
./ResampledDatabase/RectangleTable\m898.obj,0.97567,0.333333,0.0350877,0.0634921,./ResampledDatabase/RectangleTable/m908.obj,./ResampledDatabase/RectangleTable/m906.obj,./ResampledDatabase/Insect/D00753.obj,./ResampledDatabase/Insect/m6.obj,./ResampledDatabase/City/D01056.obj,./ResampledDatabase/Door/D01029.obj
./ResampledDatabase/RectangleTable\m901.obj,0.974845,0.166667,0.0175439,0.031746,./ResampledDatabase/RectangleTable/D00295.obj,./ResampledDatabase/MultiSeat/m778.obj,./ResampledDatabase/Computer/m1764.obj,./ResampledDatabase/House/D00889.obj,./ResampledDatabase/MultiSeat/m780.obj,./ResampledDatabase/Bed/D00735.obj
./ResampledDatabase/RectangleTable\m902.obj,0.974845,0.166667,0.0175439,0.031746,./ResampledDatabase/MilitaryVehicle/D00799.obj,./ResampledDatabase/Apartment/D00348.obj,./ResampledDatabase/RectangleTable/m897.obj,./ResampledDatabase/MultiSeat/D00652.obj,./ResampledDatabase/MultiSeat/D00329.obj,./ResampledDatabase/MultiSeat/m836.obj
./ResampledDatabase/RectangleTable\m904.obj,0.974021,0,0,0,./ResampledDatabase/Vase/m536.obj,./ResampledDatabase/Bottle/m491.obj,./ResampledDatabase/Quadruped/m90.obj,./ResampledDatabase/Cup/D00270.obj,./ResampledDatabase/Mug/D00705.obj,./ResampledDatabase/Bottle/D00176.obj
./ResampledDatabase/RectangleTable\m906.obj,0.97567,0.333333,0.0350877,0.0634921,./ResampledDatabase/RectangleTable/m898.obj,./ResampledDatabase/RectangleTable/m908.obj,./ResampledDatabase/City/D01056.obj,./ResampledDatabase/Door/D01029.obj,./ResampledDatabase/Insect/D00753.obj,./ResampledDatabase/BuildingNonResidential/m478.obj
./ResampledDatabase/RectangleTable\m907.obj,0.976495,0.5,0.0526316,0.0952381,./ResampledDatabase/RectangleTable/m870.obj,./ResampledDatabase/NonWheelChair/D00694.obj,./ResampledDatabase/RectangleTable/m895.obj,./ResampledDatabase/Quadruped/m87.obj,./ResampledDatabase/RectangleTable/m917.obj,./ResampledDatabase/Quadruped/m282.obj
./ResampledDatabase/RectangleTable\m908.obj,0.97567,0.333333,0.0350877,0.0634921,./ResampledDatabase/RectangleTable/m898.obj,./ResampledDatabase/RectangleTable/m906.obj,./ResampledDatabase/Insect/D00753.obj,./ResampledDatabase/Insect/m6.obj,./ResampledDatabase/City/D01056.obj,./ResampledDatabase/Door/D01029.obj
./ResampledDatabase/RectangleTable\m910.obj,0.974021,0,0,0,./ResampledDatabase/BuildingNonResidential/m410.obj,./ResampledDatabase/Bed/D00988.obj,./ResampledDatabase/Monitor/D00919.obj,./ResampledDatabase/House/D00568.obj,./ResampledDatabase/PianoBoard/D00075.obj,./ResampledDatabase/Shelf/D00956.obj
./ResampledDatabase/RectangleTable\m912.obj,0.976495,0.5,0.0526316,0.0952381,./ResampledDatabase/RectangleTable/m888.obj,./ResampledDatabase/RectangleTable/m882.obj,./ResampledDatabase/RectangleTable/m872.obj,./ResampledDatabase/BuildingNonResidential/m386.obj,./ResampledDatabase/Bed/m946.obj,./ResampledDatabase/RoundTable/m921.obj
./ResampledDatabase/RectangleTable\m913.obj,0.974021,0,0,0,./ResampledDatabase/Tree/D00439.obj,./ResampledDatabase/PlantIndoors/m1023.obj,./ResampledDatabase/PlantIndoors/m992.obj,./ResampledDatabase/PlantIndoors/m994.obj,./ResampledDatabase/WheelChair/D00526.obj,./ResampledDatabase/Quadruped/m92.obj
./ResampledDatabase/RectangleTable\m914.obj,0.974021,0,0,0,./ResampledDatabase/Humanoid/m233.obj,./ResampledDatabase/Glasses/D00994.obj,./ResampledDatabase/Quadruped/m281.obj,./ResampledDatabase/MultiSeat/m831.obj,./ResampledDatabase/MultiSeat/m776.obj,./ResampledDatabase/Door/D01058.obj
./ResampledDatabase/RectangleTable\m915.obj,0.974845,0.166667,0.0175439,0.031746,./ResampledDatabase/RectangleTable/D00714.obj,./ResampledDatabase/City/D01091.obj,./ResampledDatabase/Bird/m37.obj,./ResampledDatabase/Door/m1710.obj,./ResampledDatabase/Humanoid/m218.obj,./ResampledDatabase/Biplane/m1133.obj
./ResampledDatabase/RectangleTable\m917.obj,0.97732,0.666667,0.0701754,0.126984,./ResampledDatabase/RectangleTable/m895.obj,./ResampledDatabase/RectangleTable/m892.obj,./ResampledDatabase/NonWheelChair/D00694.obj,./ResampledDatabase/RectangleTable/m907.obj,./ResampledDatabase/RectangleTable/m870.obj,./ResampledDatabase/Door/m1710.obj
./ResampledDatabase/RectangleTable\m919.obj,0.974845,0.166667,0.0175439,0.031746,./ResampledDatabase/RoundTable/m921.obj,./ResampledDatabase/Tool/D01165.obj,./ResampledDatabase/Quadruped/D00841.obj,./ResampledDatabase/Computer/m1766.obj,./ResampledDatabase/Skyscraper/D00520.obj,./ResampledDatabase/RectangleTable/m896.obj
./ResampledDatabase/Rocket\D00015.obj,0.990103,0.166667,0.05,0.0769231,./ResampledDatabase/Gun/D00819.obj,./ResampledDatabase/Fish/D00022.obj,./ResampledDatabase/Fish/D00535.obj,./ResampledDatabase/SubmachineGun/D00489.obj,./ResampledDatabase/Rocket/D00343.obj,./ResampledDatabase/Violin/D00250.obj
./ResampledDatabase/Rocket\D00343.obj,0.990103,0.166667,0.05,0.0769231,./ResampledDatabase/Rocket/D00015.obj,./ResampledDatabase/Gun/D00802.obj,./ResampledDatabase/Tool/m1105.obj,./ResampledDatabase/SubmachineGun/D00960.obj,./ResampledDatabase/Tool/m1108.obj,./ResampledDatabase/SubmachineGun/D00489.obj
./ResampledDatabase/Rocket\D00346.obj,0.989278,0,0,0,./ResampledDatabase/Tool/m1113.obj,./ResampledDatabase/Chess/m1599.obj,./ResampledDatabase/Vase/m531.obj,./ResampledDatabase/Gun/m668.obj,./ResampledDatabase/BuildingNonResidential/m472.obj,./ResampledDatabase/Guitar/D00534.obj
./ResampledDatabase/Rocket\D00354.obj,0.989278,0,0,0,./ResampledDatabase/AircraftBuoyant/m1352.obj,./ResampledDatabase/Bird/m48.obj,./ResampledDatabase/Quadruped/m111.obj,./ResampledDatabase/Hand/D01193.obj,./ResampledDatabase/Car/D00168.obj,./ResampledDatabase/Quadruped/D00757.obj
./ResampledDatabase/Rocket\D00426.obj,0.990928,0.333333,0.1,0.153846,./ResampledDatabase/Guitar/D00222.obj,./ResampledDatabase/Tool/m1107.obj,./ResampledDatabase/Rocket/D00851.obj,./ResampledDatabase/SubmachineGun/D00960.obj,./ResampledDatabase/Tool/m1106.obj,./ResampledDatabase/Rocket/D00472.obj
./ResampledDatabase/Rocket\D00428.obj,0.991753,0.5,0.15,0.230769,./ResampledDatabase/Rocket/D00851.obj,./ResampledDatabase/Ship/m1463.obj,./ResampledDatabase/Ship/m1438.obj,./ResampledDatabase/Starship/m1376.obj,./ResampledDatabase/Rocket/D00354.obj,./ResampledDatabase/Rocket/D00472.obj
./ResampledDatabase/Rocket\D00433.obj,0.989278,0,0,0,./ResampledDatabase/Fish/D00030.obj,./ResampledDatabase/Gun/m661.obj,./ResampledDatabase/Fish/D00351.obj,./ResampledDatabase/Fish/D00165.obj,./ResampledDatabase/AquaticAnimal/m69.obj,./ResampledDatabase/SubmachineGun/D00052.obj
./ResampledDatabase/Rocket\D00437.obj,0.990928,0.333333,0.1,0.153846,./ResampledDatabase/Bird/D00386.obj,./ResampledDatabase/Rocket/D00851.obj,./ResampledDatabase/Ship/m1438.obj,./ResampledDatabase/Spoon/D00085.obj,./ResampledDatabase/Ship/D00935.obj,./ResampledDatabase/Rocket/D00428.obj
./ResampledDatabase/Rocket\D00472.obj,0.990928,0.333333,0.1,0.153846,./ResampledDatabase/Cup/D00642.obj,./ResampledDatabase/SubmachineGun/D00960.obj,./ResampledDatabase/Guitar/D00222.obj,./ResampledDatabase/Gun/D00103.obj,./ResampledDatabase/Rocket/D00426.obj,./ResampledDatabase/Rocket/D00851.obj
./ResampledDatabase/Rocket\D00485.obj,0.989278,0,0,0,./ResampledDatabase/Gun/m670.obj,./ResampledDatabase/Sword/D00635.obj,./ResampledDatabase/Gun/D00826.obj,./ResampledDatabase/Guitar/D00549.obj,./ResampledDatabase/SubmachineGun/D00371.obj,./ResampledDatabase/Ship/m1437.obj
./ResampledDatabase/Rocket\D00528.obj,0.989278,0,0,0,./ResampledDatabase/Car/m1530.obj,./ResampledDatabase/Car/D00670.obj,./ResampledDatabase/Quadruped/D00508.obj,./ResampledDatabase/Insect/D00160.obj,./ResampledDatabase/Bottle/D00711.obj,./ResampledDatabase/Cellphone/D00902.obj
./ResampledDatabase/Rocket\D00564.obj,0.990103,0.166667,0.05,0.0769231,./ResampledDatabase/Rocket/D00975.obj,./ResampledDatabase/FloorLamp/D00924.obj,./ResampledDatabase/FloorLamp/m624.obj,./ResampledDatabase/Sign/m1672.obj,./ResampledDatabase/Helicopter/m1314.obj,./ResampledDatabase/Glasses/D00883.obj
./ResampledDatabase/Rocket\D00585.obj,0.989278,0,0,0,./ResampledDatabase/Helicopter/m1316.obj,./ResampledDatabase/City/m1652.obj,./ResampledDatabase/Jet/m1199.obj,./ResampledDatabase/Humanoid/m206.obj,./ResampledDatabase/City/D01103.obj,./ResampledDatabase/Ship/D00292.obj
./ResampledDatabase/Rocket\D00614.obj,0.989278,0,0,0,./ResampledDatabase/Sword/D00149.obj,./ResampledDatabase/SubmachineGun/D00613.obj,./ResampledDatabase/Glasses/D00883.obj,./ResampledDatabase/FloorLamp/m624.obj,./ResampledDatabase/Sign/m1672.obj,./ResampledDatabase/Musical_Instrument/m626.obj
./ResampledDatabase/Rocket\D00697.obj,0.989278,0,0,0,./ResampledDatabase/PlantWildNonTree/m987.obj,./ResampledDatabase/Humanoid/m229.obj,./ResampledDatabase/Ship/m1452.obj,./ResampledDatabase/PlantWildNonTree/m984.obj,./ResampledDatabase/PlantWildNonTree/m978.obj,./ResampledDatabase/DeskLamp/m609.obj
./ResampledDatabase/Rocket\D00719.obj,0.989278,0,0,0,./ResampledDatabase/Hand/D01200.obj,./ResampledDatabase/Hand/D01020.obj,./ResampledDatabase/Hand/D01197.obj,./ResampledDatabase/Cellphone/D00848.obj,./ResampledDatabase/Skyscraper/D00589.obj,./ResampledDatabase/SubmachineGun/D00064.obj
./ResampledDatabase/Rocket\D00764.obj,0.989278,0,0,0,./ResampledDatabase/Musical_Instrument/m625.obj,./ResampledDatabase/SubmachineGun/D00384.obj,./ResampledDatabase/Gun/D00282.obj,./ResampledDatabase/Gun/m681.obj,./ResampledDatabase/Gun/m686.obj,./ResampledDatabase/Spoon/D00842.obj
./ResampledDatabase/Rocket\D00851.obj,0.992577,0.666667,0.2,0.307692,./ResampledDatabase/Rocket/D00428.obj,./ResampledDatabase/Rocket/D00426.obj,./ResampledDatabase/Ship/m1438.obj,./ResampledDatabase/Rocket/D00472.obj,./ResampledDatabase/Cup/D00642.obj,./ResampledDatabase/Rocket/D00437.obj
./ResampledDatabase/Rocket\D00942.obj,0.989278,0,0,0,./ResampledDatabase/Musical_Instrument/m630.obj,./ResampledDatabase/Gun/m675.obj,./ResampledDatabase/Tree/m1075.obj,./ResampledDatabase/Tree/m1091.obj,./ResampledDatabase/Gun/m668.obj,./ResampledDatabase/PlantIndoors/m998.obj
