Class,File,SurfaceArea,Volume,Compactness,Rectangularity,Diameter,Convexity,Eccentricity,A3bin0,A3bin1,A3bin2,A3bin3,A3bin4,A3bin5,A3bin6,A3bin7,A3bin8,A3bin9,A3bin10,A3bin11,A3bin12,A3bin13,A3bin14,A3bin15,A3bin16,A3bin17,A3bin18,A3bin19,D1bin0,D1bin1,D1bin2,D1bin3,D1bin4,D1bin5,D1bin6,D1bin7,D1bin8,D1bin9,D1bin10,D1bin11,D1bin12,D1bin13,D1bin14,D1bin15,D1bin16,D1bin17,D1bin18,D1bin19,D1bin20,D1bin21,D1bin22,D1bin23,D1bin24,D1bin25,D1bin26,D1bin27,D1bin28,D1bin29,D2bin0,D2bin1,D2bin2,D2bin3,D2bin4,D2bin5,D2bin6,D2bin7,D2bin8,D2bin9,D2bin10,D2bin11,D2bin12,D2bin13,D2bin14,D2bin15,D2bin16,D2bin17,D2bin18,D2bin19,D3bin0,D3bin1,D3bin2,D3bin3,D3bin4,D3bin5,D3bin6,D3bin7,D3bin8,D3bin9,D3bin10,D3bin11,D3bin12,D3bin13,D3bin14,D3bin15,D3bin16,D3bin17,D3bin18,D3bin19,D4bin0,D4bin1,D4bin2,D4bin3,D4bin4,D4bin5,D4bin6,D4bin7,D4bin8,D4bin9,D4bin10,D4bin11,D4bin12,D4bin13,D4bin14,D4bin15,D4bin16,D4bin17,D4bin18,D4bin19
"./ResampledDatabase/AircraftBuoyant",m1347.obj,1.02727,0.0164515,35.4152,0.0163714,1.00627,0.245165,11.5397,0.0530968,0.0985243,0.109001,0.104645,0.0916067,0.0774683,0.0655588,0.0571236,0.0507101,0.0469276,0.0439605,0.0411615,0.0378223,0.034482,0.0311304,0.0251159,0.0174766,0.00961253,0.00375573,0.000820632,0,0,0,0,0,0,0,0,0,0,0,0.0377105,0.0469856,0.0461313,0.0472297,0.0478399,0.0495485,0.0462534,0.0456432,0.063339,0.0850622,0.10288,0.133512,0.0396632,0.0438125,0.0466195,0.0441787,0.0412497,0.0289236,0.00341713,0.0199482,0.0454,0.0600347,0.0691677,0.0786437,0.0933164,0.106657,0.116039,0.099029,0.0831892,0.0665484,0.0392454,0.0310674,0.0251688,0.0208853,0.0174819,0.0132425,0.00867696,0.00455551,0.00170319,0.00194444,0.0125626,0.0248488,0.0384063,0.0523648,0.0659584,0.0787931,0.0883895,0.0938362,0.0974602,0.0947332,0.0879442,0.0791447,0.0679451,0.0533071,0.0363402,0.0185815,0.0066179,0.00075262,6.90761e-05,0.331534,0.177813,0.126566,0.0939285,0.0709833,0.0550122,0.0426561,0.0319585,0.0244453,0.01779,0.0119016,0.00741124,0.0043103,0.00226144,0.000918677,0.000353588,0.000106293,3.57926e-05,1.08462e-05,3.25387e-06,
"./ResampledDatabase/AircraftBuoyant",m1348.obj,0.698343,0.0175463,9.78096,0.0202198,1.00845,0.376298,10.2733,0.044679,0.100856,0.115546,0.101674,0.0827272,0.0690068,0.06204,0.0572795,0.0526491,0.0486393,0.0451481,0.0407413,0.0375224,0.0350262,0.0323784,0.0293863,0.0230865,0.0144637,0.00624513,0.000905271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287009,0.0498489,0.0528701,0.0693186,0.0788855,0.0855992,0.0993622,0.101041,0.0824102,0.0698221,0.0431353,0.0454851,0.0562269,0.063612,0.0535415,0.0159449,0.00419604,0.0126873,0.039236,0.0669349,0.095537,0.129156,0.132462,0.0998418,0.0914203,0.0795732,0.0650556,0.0485806,0.0337,0.0255025,0.022265,0.0191054,0.016982,0.0126463,0.00687022,0.00216339,0.00028105,0.000552648,0.00567495,0.0156948,0.0309885,0.0482701,0.0675097,0.0863966,0.104749,0.116294,0.116581,0.110936,0.0993993,0.0828065,0.0609975,0.0368934,0.0126119,0.00293749,0.000606263,8.97022e-05,1.03106e-05,0.277368,0.186425,0.139745,0.10715,0.0829611,0.0642842,0.0482614,0.035623,0.0252247,0.015986,0.00908592,0.00454838,0.00190302,0.00083555,0.000356544,0.000156056,5.20186e-05,2.05907e-05,9.7535e-06,4.33489e-06,
"./ResampledDatabase/AircraftBuoyant",m1349.obj,0.668971,0.00867819,35.1489,0.0109309,1.00374,0.193029,12.1273,0.0564149,0.120296,0.129331,0.1104,0.0882342,0.0704035,0.0588675,0.0500882,0.0440161,0.0401306,0.0374089,0.0353234,0.0339791,0.0320461,0.0291296,0.0252987,0.0199277,0.0127318,0.0050649,0.000908239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261231,0.0861864,0.0948941,0.0949931,0.1132,0.179497,0.231842,0.150208,0.0128636,0.010192,0.0141893,0.043791,0.0771081,0.105121,0.136019,0.122134,0.106647,0.087122,0.0729777,0.0592164,0.0485775,0.0365594,0.0278816,0.0227181,0.0158945,0.0117101,0.00769471,0.0032543,0.0011181,0.000267025,0.000995877,0.0081897,0.0223011,0.0415825,0.062963,0.0855001,0.106442,0.123004,0.128259,0.12096,0.106535,0.0832918,0.0583434,0.0319866,0.0123608,0.00446908,0.0019598,0.000656702,0.000159794,3.91753e-05,0.366341,0.215261,0.147598,0.102158,0.0693425,0.044446,0.0258757,0.0135862,0.006935,0.00386289,0.0020766,0.00122733,0.000668369,0.000337976,0.000154906,8.12442e-05,3.24977e-05,1.29991e-05,0,2.16651e-06,
"./ResampledDatabase/AircraftBuoyant",m1350.obj,0.738327,0.00678168,77.3782,0.010259,1.00365,0.1473,14.2061,0.0680421,0.114153,0.113086,0.0922763,0.0747059,0.0644767,0.0589306,0.0549032,0.0504789,0.0465011,0.042116,0.0388743,0.0369472,0.0350604,0.032259,0.029009,0.023663,0.0155248,0.00730923,0.0016827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468599,0.0753623,0.0875604,0.0945652,0.133937,0.163406,0.217271,0.13587,0.0332126,0.0119565,0.0173659,0.0427236,0.0659981,0.0910377,0.108772,0.12215,0.0964973,0.0739039,0.0572361,0.0516615,0.0474861,0.0486862,0.0509405,0.0389742,0.0272609,0.0208102,0.0173659,0.0127954,0.00678073,0.00155417,0.000974265,0.00712193,0.0176584,0.030394,0.0435935,0.0578579,0.0742019,0.0893777,0.102444,0.107708,0.102227,0.094115,0.0821795,0.0660871,0.0490009,0.034888,0.0250103,0.0122551,0.00266918,0.000236092,0.292826,0.182876,0.135209,0.102584,0.077859,0.0602721,0.0453296,0.0334134,0.0243867,0.0169263,0.0111895,0.00713932,0.00446777,0.00250885,0.00149143,0.000827606,0.000404583,0.000200665,7.26732e-05,1.51854e-05,
"./ResampledDatabase/AircraftBuoyant",m1351.obj,0.631423,0.000573431,6769.34,0.0169531,1.00004,0.0232969,21.4732,0.134789,0.0729306,0.102513,0.0869063,0.0666258,0.0435526,0.0584396,0.0301749,0.0621116,0.0613765,0.0610188,0.0346077,0.0235546,0.0307934,0.0312181,0.0271946,0.0270049,0.0242525,0.0155117,0.00542449,0,0,0,0,0,0,0,0,0,0,0,0.00107808,0.15894,0.0109349,0.0012321,0.167103,0.167796,0.00238719,0.169413,0.00408132,0.0150932,0.0208686,0.0243339,0.0239489,0.0271831,0.0284152,0.0347297,0.0744648,0.0473587,0.0206376,0.135423,0.0137799,0.105993,0.10969,0.172578,0.208665,0.0543734,0.0318,0.0363603,0.0688993,0.0352152,0.00297318,0.0048163,0.00623939,0.00457528,0.00147009,0.00197212,0.00192512,0.00185712,0.00139509,0.118465,0.216085,0.0228667,0.00912421,0.027551,0.029221,0.0342877,0.141138,0.0819405,0.129237,0.0422656,0.051965,0.0440892,0.0311415,0.0118436,0.00317816,0.00273283,0.00193288,0.000854589,8.04076e-05,0.659885,0.0688797,0.0712413,0.0698038,0.0609153,0.021405,0.0179157,0.0122067,0.0066244,0.00329866,0.00222511,0.00165096,0.0013563,0.00120138,0.000592567,0.000368323,0.000295742,9.74974e-05,2.27494e-05,1.4083e-05,
"./ResampledDatabase/AircraftBuoyant",m1352.obj,0.902072,0.0208343,14.9525,0.021728,1.00001,0.380177,7.94538,0.036855,0.0805089,0.0989487,0.101406,0.09531,0.0850704,0.0747173,0.0654943,0.0577911,0.0523789,0.0474493,0.0432147,0.0391419,0.0359765,0.031648,0.0259678,0.0170819,0.00792901,0.00263544,0.000475328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126646,0.0583236,0.0646559,0.0686552,0.0704883,0.0786536,0.0904849,0.109982,0.22263,0.215131,0.00833194,0.0128815,0.0339295,0.0504836,0.0693753,0.0893691,0.113195,0.128655,0.114071,0.0864605,0.0699344,0.0586242,0.0462698,0.0362879,0.0286875,0.0222723,0.0164641,0.00964384,0.00632721,0.0047319,0.00233745,0.000819873,0.00553698,0.013976,0.0256172,0.0386073,0.0520058,0.0648494,0.0765401,0.0903139,0.100152,0.106932,0.104412,0.0955849,0.082603,0.0654187,0.0452766,0.0226203,0.00787903,0.000757996,9.6941e-05,0.271741,0.17572,0.132352,0.1022,0.0811783,0.0639312,0.0504071,0.0387082,0.0289146,0.0211793,0.0145711,0.00907713,0.00526528,0.0025752,0.00124966,0.000541918,0.000259037,9.75453e-05,2.38444e-05,7.58686e-06,
"./ResampledDatabase/Apartment",D00045.obj,4.49931,0.00983572,8324.77,0.00522999,1.39886,0.0337963,2.91705,0.0299711,0.0599505,0.0798213,0.0918512,0.101026,0.103683,0.0988149,0.0915451,0.0822961,0.0715032,0.058728,0.0437605,0.0305514,0.0202728,0.0135585,0.00897681,0.0059866,0.00392097,0.00262532,0.0011565,0,0,0,0,0,0.00861141,0.03088,0.0444026,0.083423,0.105355,0.114841,0.0968784,0.0958019,0.0713805,0.0748789,0.107239,0.0791846,0.0431916,0.0314182,0.00894779,0.00248924,0.00040366,0.000134553,0.000134553,0.00020183,6.72766e-05,0,0,6.72766e-05,6.72766e-05,0.0108106,0.0291227,0.0467598,0.0606406,0.0762716,0.0860802,0.0949647,0.148315,0.128016,0.104301,0.099763,0.0774006,0.0300528,0.00627438,0.000699042,0.00016701,0.000155009,0.000135008,5.70034e-05,1.40008e-05,0.00192068,0.0084611,0.0202285,0.033632,0.0489779,0.0643186,0.0792439,0.0946639,0.10774,0.116615,0.121469,0.117422,0.0970651,0.0593648,0.0230461,0.00520636,0.000516512,7.93841e-05,1.64954e-05,1.23715e-05,0.418581,0.224817,0.144476,0.0920188,0.056462,0.0332236,0.0173608,0.00796386,0.00314785,0.00122296,0.000473369,0.000140819,7.69089e-05,1.62484e-05,9.74902e-06,6.49934e-06,1.08322e-06,0,0,2.16645e-06,
"./ResampledDatabase/Apartment",D00086.obj,2.1527,0.00816756,1322.26,0.00274707,1.01931,0.0583227,13.5592,0.0692836,0.117431,0.11717,0.104573,0.0845651,0.068073,0.0513427,0.0361261,0.0295804,0.0297299,0.041154,0.0543928,0.0503023,0.0414602,0.0347877,0.0260828,0.0191793,0.0135379,0.00832752,0.00290061,0,0,0,0,0,0,0,0,0,0.00976181,0.0501757,0.0382663,0.0613042,0.0527138,0.132761,0.137446,0.139984,0.0900039,0.0728231,0.0724326,0.0640375,0.0447091,0.0220617,0.0101523,0.000976181,0,0,0.000195236,0,0.000195236,0.0198844,0.054449,0.0775841,0.0926385,0.0899029,0.0785033,0.0715588,0.0693473,0.0688322,0.0689282,0.0653304,0.0584169,0.0531337,0.0476265,0.0366651,0.0229861,0.0142281,0.0072436,0.00245954,0.000281062,0.0081787,0.0307959,0.0612207,0.0893584,0.111846,0.121589,0.120596,0.111401,0.0931395,0.0712048,0.0533441,0.0409842,0.0330262,0.0243814,0.0160316,0.00862517,0.00342738,0.000760953,8.45504e-05,5.15551e-06,0.650876,0.180853,0.0821652,0.0423205,0.0226241,0.0115028,0.00559424,0.0023901,0.00101674,0.000418403,0.000158256,5.74491e-05,1.51752e-05,3.25184e-06,1.08395e-06,0,1.08395e-06,1.08395e-06,0,1.08395e-06,
"./ResampledDatabase/Apartment",D00138.obj,4.94663,0.00476922,47052.3,0.00515892,1.25139,0.0212281,5.86531,0.089593,0.119191,0.0959031,0.0776614,0.0624135,0.0552817,0.0564838,0.0534272,0.0512344,0.0503809,0.0467006,0.0431131,0.0384575,0.0353257,0.0320753,0.0280012,0.0246817,0.0206292,0.0143377,0.00510808,0,0.00932939,0.112969,0.123684,0.159431,0.232681,0.179383,0.0704785,0.00138555,0.000738962,0.00646592,0.0211528,0.0116386,0.0157953,0.00424903,0.00193977,0.00230926,0.000831332,0.00360244,0.00535747,0.00424903,0.0077591,0.00581932,0.0052651,0.0043414,0.00120081,0.00193977,0.00240163,0.00267874,0.000923702,0.185624,0.268371,0.167179,0.185846,0.0732528,0.0235395,0.0179169,0.0147366,0.019141,0.0176139,0.0108492,0.00868093,0.00382841,0.00233825,0.000305033,0.000439047,0.000157017,0.000117013,2.50027e-05,4.00043e-05,0.132487,0.363328,0.261841,0.0890579,0.0602451,0.0454011,0.0185037,0.0113626,0.00830085,0.00364322,0.00221026,0.00145976,0.000858744,0.000564936,0.000325766,0.000174223,0.000144327,5.87616e-05,1.134e-05,2.1649e-05,0.991259,0.00618655,0.00158157,0.000558967,0.000198238,0.000101827,4.11642e-05,1.94988e-05,1.84156e-05,9.74942e-06,7.58288e-06,3.24981e-06,3.24981e-06,4.33307e-06,2.16654e-06,1.08327e-06,1.08327e-06,1.08327e-06,0,1.08327e-06,
"./ResampledDatabase/Apartment",D00156.obj,14.1743,0.0361698,19246.7,0.00666817,1.19262,0.0991757,7.50039,0.0394008,0.0805753,0.0963213,0.0965132,0.0905804,0.0876053,0.0820211,0.0760223,0.0709651,0.0646219,0.0557965,0.0445725,0.0340074,0.0254511,0.0187099,0.0139239,0.0103599,0.00708156,0.00392595,0.0015448,0,0,0,0,0,0,0,0.00157109,0.0017282,0.00534171,0.00314218,0.0125687,0.0278083,0.0223095,0.0309505,0.0394344,0.066143,0.0887667,0.104006,0.0994501,0.118932,0.123016,0.0909662,0.0721131,0.0378633,0.0311076,0.0166536,0.0051846,0.000628437,0.000314218,0.0106156,0.0200831,0.0463712,0.0563977,0.0618146,0.0705349,0.0697848,0.0764519,0.0653651,0.0868775,0.0948397,0.0894139,0.0941896,0.0623337,0.0465842,0.0300577,0.0142512,0.00360556,0.000401062,2.70042e-05,0.00307515,0.0108899,0.0233121,0.0396737,0.0555939,0.0695662,0.0815275,0.089073,0.0939281,0.0926215,0.091086,0.0866661,0.08006,0.0659733,0.0513721,0.0357148,0.0198616,0.00816945,0.00173145,0.000104155,0.441791,0.212704,0.134855,0.0845145,0.0522498,0.0310835,0.018389,0.0105154,0.00603466,0.00354126,0.00201011,0.00115947,0.000580818,0.000307747,0.000147372,6.17661e-05,3.03413e-05,1.84215e-05,1.08362e-06,4.33446e-06,
"./ResampledDatabase/Apartment",D00310.obj,5.7129,0.00263013,238322,0.00236418,1.08867,0.0179354,11.1299,0.0499097,0.0944821,0.103963,0.104541,0.0902149,0.0791576,0.0703211,0.0635341,0.0593793,0.0538563,0.0482117,0.041532,0.0351884,0.0286581,0.0236765,0.0196505,0.0148739,0.0103778,0.00619825,0.00227331,0,0,0.000622278,0.0105096,0.00974901,0.0193597,0.0319436,0.0673443,0.0485376,0.0589089,0.0884326,0.0981124,0.0920279,0.0544839,0.054553,0.0389961,0.0416926,0.0237848,0.030699,0.0192906,0.0138284,0.0171472,0.0284865,0.0280716,0.0230243,0.0244762,0.0379589,0.0215723,0.00878103,0.00760561,0.0106319,0.0313008,0.0480772,0.0624545,0.0766927,0.0957874,0.122017,0.115602,0.0872917,0.0762607,0.0589762,0.0508875,0.0490193,0.0320618,0.0253432,0.022845,0.0207398,0.011298,0.00253822,0.000175015,0.00284963,0.00917057,0.0212444,0.0386318,0.059669,0.0804288,0.0981843,0.109865,0.112105,0.109971,0.0982926,0.0847404,0.0667261,0.0496654,0.0323212,0.0169524,0.00691478,0.00194134,0.000312387,1.44337e-05,0.436108,0.217166,0.134705,0.0837117,0.0522405,0.0323725,0.0193947,0.0110573,0.00635946,0.00338066,0.00179269,0.00085681,0.000421364,0.000224222,0.000102904,5.52431e-05,3.24959e-05,8.66559e-06,5.41599e-06,4.33279e-06,
"./ResampledDatabase/Apartment",D00348.obj,3.11746,0.174929,8.75442,0.0611622,1.2112,0.623821,3.5685,0.0373516,0.0703711,0.0921431,0.102683,0.100239,0.0931743,0.0831725,0.075061,0.0674321,0.0592793,0.0527033,0.0429439,0.0336073,0.0269755,0.0211203,0.0155249,0.0107834,0.00766398,0.0052066,0.0025636,0,0,0,0,0,0,0,0.000646663,0.00465598,0.00905329,0.0117693,0.0138386,0.0152613,0.0140973,0.0161666,0.0191412,0.0217279,0.0297465,0.0391878,0.0393171,0.0534144,0.102819,0.106441,0.117822,0.111485,0.113295,0.0910502,0.0435851,0.0205639,0.00491464,0.00737185,0.0208384,0.0356321,0.0476545,0.0617041,0.0701671,0.0803392,0.0890462,0.114721,0.101644,0.086899,0.0687369,0.0550613,0.0452782,0.0366472,0.0294144,0.0298634,0.0160608,0.00279732,0.000123014,0.00132185,0.00810019,0.0189688,0.0320708,0.0452934,0.0590491,0.072117,0.0845055,0.0940832,0.100235,0.102993,0.0979756,0.0885391,0.0744535,0.0578231,0.0377232,0.0181831,0.00556476,0.000934161,6.59893e-05,0.384287,0.189185,0.130879,0.092588,0.0669378,0.0478767,0.0331631,0.0226408,0.0141551,0.0087297,0.00492442,0.00254409,0.00122541,0.00048908,0.00021038,0.000100852,3.68708e-05,1.84354e-05,6.50661e-06,1.08444e-06,
"./ResampledDatabase/Apartment",D00366.obj,3.66387,0.042856,236.779,0.00835115,1.18643,0.142287,2.66702,0.0281272,0.0596806,0.0794305,0.0985144,0.108378,0.107088,0.0976617,0.087315,0.07586,0.0641895,0.0532695,0.0418403,0.0309348,0.0224605,0.0163278,0.0115231,0.00772777,0.00522127,0.0032004,0.00124964,0,0,0.00275078,0.00568494,0.00916926,0.0117367,0.0157711,0.0194388,0.0187053,0.0203558,0.0251238,0.0265909,0.0311755,0.0298918,0.0333761,0.0364937,0.0491473,0.0678526,0.105447,0.0902256,0.0830735,0.0797726,0.0700532,0.0584999,0.0410783,0.0264075,0.0190721,0.0126536,0.00843572,0.00201724,0.00443577,0.0163458,0.0278548,0.0383067,0.0484004,0.0584262,0.0710584,0.0966338,0.109883,0.107125,0.0985822,0.0854859,0.068731,0.0548966,0.0455239,0.0377016,0.0202045,0.00767934,0.00249143,0.000234041,0.000582704,0.00460388,0.013463,0.0251419,0.038839,0.0527817,0.0676896,0.0819942,0.0961483,0.108514,0.114685,0.111477,0.0971961,0.0764632,0.0537645,0.0328686,0.0165385,0.00596834,0.00119016,8.97261e-05,0.387128,0.215776,0.143684,0.0961608,0.0639522,0.0404792,0.0243412,0.0138346,0.00752954,0.00382344,0.00178406,0.000819231,0.000406356,0.00014342,7.38829e-05,3.15089e-05,1.52112e-05,7.6056e-06,6.51908e-06,3.25954e-06,
"./ResampledDatabase/Apartment",D00478.obj,4.0863,0.00558044,19373.2,0.0030473,1.12801,0.0265635,4.88034,0.0429988,0.0682644,0.0850112,0.0982593,0.103902,0.0993613,0.0899231,0.0795581,0.0706415,0.0645534,0.0533751,0.0418031,0.0323834,0.0234771,0.0163499,0.0113906,0.00759616,0.00531185,0.00359449,0.00224514,0,5.03626e-05,5.03626e-05,0,0,0.000100725,0.00135979,0,0.0137994,0.0603848,0.071112,0.0688961,0.0552478,0.0440169,0.0581688,0.0410959,0.0501108,0.0399879,0.0607877,0.115784,0.114222,0.105661,0.0526793,0.0315774,0.0107776,0.00387792,0.000100725,0,0,0.000151088,0.0141968,0.0226852,0.0383911,0.0475096,0.0545859,0.0676467,0.074521,0.134099,0.122212,0.106793,0.0866017,0.0621144,0.0436554,0.0326188,0.0332898,0.0426833,0.0150438,0.00125107,6.60036e-05,3.60019e-05,0.00319109,0.0129715,0.0215069,0.0292857,0.0372675,0.0493918,0.0633724,0.0745155,0.0848422,0.096211,0.104097,0.106388,0.098662,0.0837332,0.0640393,0.0414883,0.020908,0.0065739,0.00149557,5.87507e-05,0.376101,0.188515,0.134554,0.0979545,0.0706594,0.0499716,0.0328779,0.0208816,0.0130697,0.00782276,0.00399153,0.00193023,0.000866547,0.000476601,0.00019389,7.58229e-05,4.44106e-05,8.66547e-06,3.24955e-06,1.08318e-06,
"./ResampledDatabase/Apartment",D00496.obj,2.65965,0.18064,5.09792,0.105707,1.20411,0.865772,2.62319,0.0395516,0.0565132,0.0793125,0.107092,0.112826,0.106073,0.0957515,0.0847544,0.072646,0.0598666,0.0478386,0.0370137,0.0287762,0.021821,0.0161287,0.0123042,0.0086447,0.00607892,0.00441925,0.00258743,0,0,0,0,0.0049121,0.0149948,0.0336091,0.0531282,0.0629524,0.0511892,0.051577,0.0520941,0.053516,0.0934592,0.0780765,0.0703206,0.0541624,0.0670889,0.0466649,0.0411065,0.0368407,0.0550672,0.0276629,0.0227508,0.0122802,0.0100827,0.00581696,0,0,0.000646329,0.0105174,0.0285797,0.0386241,0.0480393,0.0775822,0.135138,0.12956,0.12189,0.110359,0.0925341,0.0749488,0.0570945,0.0406383,0.0186924,0.00903718,0.00437357,0.00172023,0.000462061,0.000167022,4.20055e-05,0.0050354,0.0155342,0.0298917,0.0442596,0.062049,0.0802736,0.100277,0.118841,0.131417,0.13108,0.110547,0.0765818,0.046982,0.0261144,0.0128468,0.00546232,0.00213976,0.000552729,0.00010209,1.23745e-05,0.465418,0.212092,0.133966,0.0835851,0.0486506,0.0268071,0.0147574,0.007759,0.00379878,0.00185172,0.00074112,0.000341305,0.000125687,5.63424e-05,2.49207e-05,1.19186e-05,7.58456e-06,3.25052e-06,1.08351e-06,1.08351e-06,
"./ResampledDatabase/Apartment",D00639.obj,6.18326,0.0624809,535.434,0.0186508,1.14251,0.25839,3.39359,0.0320758,0.0708654,0.0929087,0.10328,0.103464,0.0969398,0.0887209,0.0802225,0.0701138,0.060438,0.0502551,0.0394937,0.0309706,0.0243692,0.0186659,0.0140883,0.0103345,0.00717664,0.00418784,0.00142894,0,0,0.000259134,0.00207308,0.00466442,0.0082923,0.0101062,0.0213786,0.0238404,0.0285048,0.0335579,0.0396476,0.0421094,0.0494947,0.0584348,0.0539,0.0518269,0.0579166,0.0734646,0.0728168,0.0624514,0.074242,0.0759264,0.0553252,0.0406841,0.0300596,0.0120498,0.00997668,0.00479399,0.00220264,0.00560274,0.0206417,0.0427776,0.0594418,0.0731056,0.0896588,0.101851,0.115127,0.116271,0.105994,0.0867675,0.060617,0.0450079,0.0325783,0.0223069,0.0131717,0.00617682,0.00241632,0.000447059,3.8005e-05,0.000945492,0.0067329,0.0182067,0.0347667,0.0563181,0.078182,0.0975229,0.111766,0.121044,0.119848,0.108885,0.0910673,0.0679198,0.0444784,0.02532,0.0115274,0.00417378,0.0010919,0.000193841,1.03107e-05,0.406638,0.223448,0.13828,0.0874179,0.0553608,0.0352194,0.0217355,0.0133083,0.00802186,0.00477388,0.00270068,0.00156817,0.000784629,0.000400984,0.000183152,8.99506e-05,3.7931e-05,1.51724e-05,8.66993e-06,6.50245e-06,
"./ResampledDatabase/Apartment",D00651.obj,14.1062,0.0611833,6629.91,0.0117833,1.1908,0.168624,7.57767,0.041021,0.0831174,0.0985044,0.0962236,0.0905413,0.0873789,0.0795694,0.0761812,0.0694719,0.0618676,0.0537653,0.0444751,0.0339312,0.0263939,0.0202929,0.0147735,0.0104357,0.00685573,0.00374699,0.00145281,0,0,0,0,0,0,0,0.000314218,0.000157109,0.00314218,0.00581304,0.00769835,0.0174391,0.0248233,0.03315,0.0476041,0.0513747,0.0752553,0.0809112,0.114375,0.120817,0.0959937,0.0799686,0.107306,0.0754124,0.0337785,0.0182247,0.00455617,0.000942655,0.000942655,0.011562,0.0202025,0.0478112,0.0575219,0.0621057,0.0702341,0.0705281,0.0734376,0.063879,0.0882142,0.092965,0.093163,0.0935331,0.0612415,0.0454538,0.0311084,0.0134433,0.00319455,0.000359062,4.20072e-05,0.00355789,0.0126681,0.0267955,0.0433227,0.0606213,0.0776032,0.0886193,0.0971737,0.0992466,0.0969076,0.0918503,0.0848036,0.0727088,0.05814,0.0439858,0.0262799,0.0123577,0.00306082,0.000278444,1.85629e-05,0.44503,0.224081,0.1379,0.0845441,0.0495192,0.0277425,0.0150969,0.00785892,0.00412344,0.0021197,0.00102625,0.000565686,0.000259002,6.82725e-05,3.90128e-05,1.7339e-05,6.50214e-06,1.08369e-06,0,1.08369e-06,
"./ResampledDatabase/Apartment",D00681.obj,10.44,0.0234722,18261.7,0.00597367,1.17972,0.0910234,7.49217,0.0474392,0.0809369,0.0963145,0.0970105,0.0902594,0.0830433,0.0752158,0.0664233,0.0607218,0.0561389,0.0520427,0.0442337,0.0379682,0.0317595,0.0251702,0.0197491,0.0147332,0.0106731,0.00715938,0.00300748,0,0,0,0,0,0,0.00882779,0.0170767,0.0182344,0.0206946,0.0583213,0.0531114,0.033864,0.0329957,0.0529667,0.0473227,0.0345876,0.0635311,0.0856729,0.0845152,0.0872648,0.0752533,0.0657019,0.0523878,0.0303907,0.0316932,0.0332851,0.00940666,0.00130246,0.0015919,0.0100846,0.025227,0.0419626,0.0531173,0.0633489,0.0749538,0.0803776,0.0961821,0.10079,0.0986075,0.0844703,0.0660604,0.0562758,0.0412695,0.0272573,0.0220385,0.0356936,0.0191,0.00300547,0.000178028,0.00237592,0.0108979,0.0251575,0.041393,0.0562735,0.0715891,0.086651,0.0978325,0.103589,0.103592,0.0992195,0.0894147,0.0755397,0.059364,0.0405567,0.0235674,0.00986152,0.00275335,0.000353707,1.85619e-05,0.439008,0.200842,0.126746,0.0811463,0.0535847,0.0354765,0.0235148,0.0155176,0.0102757,0.00628745,0.00361233,0.00190476,0.0011214,0.000523322,0.000243784,0.000109432,6.0675e-05,1.62522e-05,6.50089e-06,3.25045e-06,
"./ResampledDatabase/Apartment",D00780.obj,1.91547,0.00800095,970.709,0.00810723,1.12131,0.0615394,23.3681,0.0702388,0.0971474,0.0896231,0.0921147,0.079464,0.0648907,0.0616105,0.0608033,0.0612507,0.0643938,0.0590705,0.0450683,0.039715,0.03347,0.02699,0.0203183,0.0144156,0.00974268,0.00634289,0.00332968,0,0,0.0105595,0.0137153,0.0174778,0.0274305,0.0767083,0.0815633,0.0770725,0.109358,0.0583809,0.0453939,0.0575313,0.0650564,0.0235465,0.00776793,0.00594732,0.00801068,0.00740381,0.0127443,0.00267023,0.0122588,0.00873892,0.0242748,0.00449084,0.0182061,0.017842,0.0333778,0.121131,0.0513412,0.0177105,0.0396846,0.0528875,0.0606006,0.0521624,0.0474747,0.0553499,0.0606076,0.0864233,0.117012,0.0689168,0.0510773,0.0426091,0.0406198,0.0406938,0.0403667,0.0379544,0.0663864,0.0197558,0.00170724,0.00783007,0.0162953,0.0250368,0.0353415,0.0466206,0.0633169,0.0728648,0.0863957,0.0900355,0.0924843,0.0851316,0.0781429,0.0602113,0.0433304,0.0414569,0.0441913,0.0480063,0.0452637,0.0169253,0.00111873,0.418847,0.207068,0.135521,0.0845743,0.0589517,0.0388205,0.0240983,0.0153451,0.00875317,0.00455642,0.00207454,0.000873151,0.000288161,0.000134331,4.87491e-05,2.27496e-05,1.19164e-05,1.08331e-06,5.41657e-06,4.33325e-06,
