Class,File,SurfaceArea,Volume,Compactness,Rectangularity,Diameter,Convexity,Eccentricity
"./ResampledDatabase/RectangleTable",D00230.obj,2.10694,0.0291169,97.5471,0.00522094,1.18399,0.975685,3.11305
"./ResampledDatabase/RectangleTable",D00243.obj,2.48555,0.0107759,1169.24,0.00476373,1.1055,0.848586,10.4655
"./ResampledDatabase/RectangleTable",D00295.obj,2.71317,0.0606884,47.9476,0.0130368,1.22526,2.71965,2.25862
"./ResampledDatabase/RectangleTable",D00302.obj,1.3795,0.0218724,48.5204,0.00685202,1.14716,3.96266,16.7037
"./ResampledDatabase/RectangleTable",D00317.obj,3.65265,0.0262171,626.904,0.0108949,1.04238,0.87444,9.27216
"./ResampledDatabase/RectangleTable",D00418.obj,5.17446,0.11727,89.0779,0.0387844,1.01675,13.9209,10.2951
"./ResampledDatabase/RectangleTable",D00421.obj,1.3945,0.00737173,441.228,0.00752726,1.06082,15.1134,14.1982
"./ResampledDatabase/RectangleTable",D00505.obj,1.69495,0.0051368,1631.66,0.00360253,1.09739,17.6018,44.524
"./ResampledDatabase/RectangleTable",D00530.obj,2.73311,0.142375,8.9054,0.0206602,1.33667,3.79839,2.60606
"./ResampledDatabase/RectangleTable",D00571.obj,2.84854,0.00884093,2614.67,0.00136699,1.21516,0.364517,2.17546
"./ResampledDatabase/RectangleTable",D00678.obj,3.13604,0.00706701,5460.35,0.00130823,1.19448,0.654133,3.96697
"./ResampledDatabase/RectangleTable",D00714.obj,1.23166,7.09698e-05,3.28e+06,2.73578e-05,1.0975,0.00102405,26.8775
"./ResampledDatabase/RectangleTable",D00766.obj,3.25159,0.0731716,56.7741,0.0225551,1.066,12.0949,14.8547
"./ResampledDatabase/RectangleTable",D00944.obj,1.3787,0.00813717,349.954,0.00124554,1.04711,0.315046,1.99785
"./ResampledDatabase/RectangleTable",D00954.obj,1.80882,0.0364556,39.3734,0.00649693,1.03016,0.372915,1.64867
"./ResampledDatabase/RectangleTable",m763.obj,2.00811,0.0326039,67.3551,0.00624798,1.33687,2.08852,3.2011
"./ResampledDatabase/RectangleTable",m764.obj,2.02928,0.0480232,32.0386,0.0126683,1.23389,0.638531,2.96304
"./ResampledDatabase/RectangleTable",m765.obj,2.08289,0.00948869,887.433,0.00233708,1.12583,9.27703,5.3859
"./ResampledDatabase/RectangleTable",m870.obj,1.5492,0.0406909,19.8553,0.0202339,1.17164,2.07551,12.1132
"./ResampledDatabase/RectangleTable",m871.obj,6.11596,0.106281,179.072,0.015863,1.32635,2.58953,2.24557
"./ResampledDatabase/RectangleTable",m872.obj,1.64428,0.0173834,130.079,0.0134634,1.11958,1.56211,12.6058
"./ResampledDatabase/RectangleTable",m873.obj,1.8605,0.0138375,297.387,0.00430532,1.23572,1.03488,14.6456
"./ResampledDatabase/RectangleTable",m874.obj,2.25161,0.0205942,237.976,0.0172499,1.1066,0.516581,10.2662
"./ResampledDatabase/RectangleTable",m875.obj,1.76543,0.00504487,1911.62,0.0066296,1.0694,2.60568,12.9906
"./ResampledDatabase/RectangleTable",m876.obj,3.07174,0.068349,54.8577,0.0126962,1.41421,0.789501,3.35612
"./ResampledDatabase/RectangleTable",m877.obj,2.4452,0.0281353,163.301,0.0102376,1.41447,0.458,26.134
"./ResampledDatabase/RectangleTable",m878.obj,1.79031,0.0374346,36.2066,0.00570834,1.5683,0.596616,1.20247
"./ResampledDatabase/RectangleTable",m879.obj,2.13418,0.0395731,54.8836,0.0263819,1.11708,142.354,9.62788
"./ResampledDatabase/RectangleTable",m881.obj,1.57708,0.0205169,82.3918,0.0115408,1.15189,0.53194,13.0447
"./ResampledDatabase/RectangleTable",m882.obj,2.04192,0.0179118,234.629,0.00508411,1.25904,7.99193,8.45446
"./ResampledDatabase/RectangleTable",m883.obj,4.5467,0.208235,19.1659,0.0260294,1.7032,0.718973,1.59117
"./ResampledDatabase/RectangleTable",m886.obj,3.27708,0.00452365,15206.6,0.00170161,1.23386,0.0891862,3.51526
"./ResampledDatabase/RectangleTable",m887.obj,2.22669,0.0112015,777.989,0.00601873,1.15664,1.71918,7.80389
"./ResampledDatabase/RectangleTable",m888.obj,1.71875,0.03125,45.9709,0.0138889,1.25156,7.54144,6.21005
"./ResampledDatabase/RectangleTable",m889.obj,2.35505,0.0264412,165.191,0.00961748,1.16853,0.62955,3.71194
"./ResampledDatabase/RectangleTable",m890.obj,3.48947,0.079922,58.8157,0.026513,1.1746,1.33377,4.27125
"./ResampledDatabase/RectangleTable",m891.obj,1.7836,0.0146414,234.032,0.00912271,1.15537,0.340482,14.7192
"./ResampledDatabase/RectangleTable",m892.obj,1.83553,0.0269472,75.3016,0.0198441,1.14431,11.9409,24.8935
"./ResampledDatabase/RectangleTable",m893.obj,1.64355,0.00449325,1944.36,0.00104186,1.46666,0.237019,2.99658
"./ResampledDatabase/RectangleTable",m894.obj,3.10631,0.047075,119.591,0.0139008,1.41464,13.0418,19.7386
"./ResampledDatabase/RectangleTable",m895.obj,1.92623,0.0128065,385.315,0.0080674,1.17953,3.34854,35.428
"./ResampledDatabase/RectangleTable",m896.obj,4.86198,0.0574563,307.83,0.00938073,1.55886,5.07234,1.4606
"./ResampledDatabase/RectangleTable",m897.obj,1.59729,0.00758707,625.965,0.00608482,1.18948,0.426813,18.0829
"./ResampledDatabase/RectangleTable",m898.obj,1.29486,0.00433791,1020.14,0.00289455,1.13417,0.161798,10.2827
"./ResampledDatabase/RectangleTable",m901.obj,3.4238,0.08603,47.9484,0.0184675,1.3764,0.354076,2.25859
"./ResampledDatabase/RectangleTable",m902.obj,2.31388,0.0153108,467.278,0.00734248,1.19069,0.45695,7.61608
"./ResampledDatabase/RectangleTable",m904.obj,1.76997,0.000320051,478636,0.000248793,1.13353,0.0735737,7.72283
"./ResampledDatabase/RectangleTable",m905.obj,2.80035,0.0777634,32.1095,0.011316,1.65224,0.85999,5.21397
"./ResampledDatabase/RectangleTable",m906.obj,1.35418,0.005503,725.073,0.00269561,1.1077,0.348485,33.8244
"./ResampledDatabase/RectangleTable",m907.obj,0.73128,0.00191749,940.441,0.00113786,1.18417,0.0477412,7.34486
"./ResampledDatabase/RectangleTable",m908.obj,1.29486,0.00433791,1020.14,0.00289455,1.13417,0.161798,10.2827
"./ResampledDatabase/RectangleTable",m910.obj,6.40213,0.0410942,1373.92,0.0120703,1.2614,28.395,3.87627
"./ResampledDatabase/RectangleTable",m912.obj,1.2972,0.025,30.8808,0.0125,1.22474,0.326636,14.6262
"./ResampledDatabase/RectangleTable",m913.obj,2.30041,0.0391138,70.3569,0.00762411,1.42876,0.408607,2.08196
"./ResampledDatabase/RectangleTable",m914.obj,1.27345,0.00372671,1314.74,0.00449966,1.06755,0.193826,24.8712
"./ResampledDatabase/RectangleTable",m915.obj,1.3675,0.0196186,58.7486,0.00761885,1.23265,0.375319,8.63969
"./ResampledDatabase/RectangleTable",m917.obj,1.62655,0.016056,147.596,0.00752626,1.21485,0.549623,22.1059
"./ResampledDatabase/RectangleTable",m919.obj,3.51148,0.0576908,115.029,0.00891281,1.58219,0.346665,2.19805
"./ResampledDatabase/RectangleTable",m920.obj,2.97025,0.179527,7.18901,0.0327073,1.35711,1.55482,3.40216
"./ResampledDatabase/Rocket",D00015.obj,0.435106,0.00325709,68.6553,0.00535179,1.01107,1.09111,34.4934
"./ResampledDatabase/Rocket",D00343.obj,0.564578,0.00194197,421.924,0.00399014,1.00005,0.919418,59.5127
"./ResampledDatabase/Rocket",D00346.obj,0.368617,0.000718837,857.067,0.00157285,1.00132,0.191337,71.2786
"./ResampledDatabase/Rocket",D00354.obj,0.904539,0.0125249,41.714,0.0127427,1.00138,3.61119,7.86305
"./ResampledDatabase/Rocket",D00426.obj,0.413577,0.00385382,42.1148,0.0217132,1.00244,8.21448,57.7697
"./ResampledDatabase/Rocket",D00428.obj,0.407986,-0.000325555,5665.44,-0.00140697,1.00103,-0.244652,36.6087
"./ResampledDatabase/Rocket",D00433.obj,0.802828,0.00509444,176.287,0.00656372,1.00133,0.750036,16.8442
"./ResampledDatabase/Rocket",D00437.obj,0.374746,0.00064836,1106.95,0.00304094,1.00089,1.27841,122.388
"./ResampledDatabase/Rocket",D00472.obj,0.48617,-0.00107476,879.605,-0.00356813,1.00092,-0.160266,31.0594
"./ResampledDatabase/Rocket",D00485.obj,0.381751,-0.000121042,33574.7,-0.000216122,1.00013,-0.0819422,186.672
"./ResampledDatabase/Rocket",D00528.obj,0.640897,0.00447762,116.096,0.00852121,1.00788,0.497304,13.6307
"./ResampledDatabase/Rocket",D00564.obj,0.345976,-1.15648e-18,2.73784e+32,-5.19728e-18,0.747772,-1.98912e-15,58.2137
"./ResampledDatabase/Rocket",D00585.obj,0.767398,0.00875456,52.1365,0.00579763,1.01699,7.42901,19.4888
"./ResampledDatabase/Rocket",D00614.obj,0.301846,2.30118e-05,459203,9.68732e-05,1.0007,0.0951591,82.4517
"./ResampledDatabase/Rocket",D00697.obj,0.420425,0.000121806,44286.8,0.000155583,1.00017,0.0291074,30.4253
"./ResampledDatabase/Rocket",D00719.obj,0.284957,0.00245152,34.042,0.0136082,0.852919,10.4774,23.0851
"./ResampledDatabase/Rocket",D00764.obj,0.459093,0.00077582,1421.44,0.00290546,1.00093,0.62734,93.5202
"./ResampledDatabase/Rocket",D00851.obj,0.407909,-0.000341951,5132.27,-0.00146909,1.00093,-0.114054,36.6087
"./ResampledDatabase/Rocket",D00942.obj,0.316438,0.00127706,171.787,0.00295575,1.00455,0.570361,64.8983
"./ResampledDatabase/Rocket",D00975.obj,0.610379,4.62593e-18,9.39612e+31,1.47546e-17,0.995635,1.53311e-15,40.8932
"./ResampledDatabase/RoundTable",D00083.obj,2.91987,0.0205084,523.33,0.00269282,1.18669,0.108672,3.37989
"./ResampledDatabase/RoundTable",D00094.obj,1.09885,0.00868366,155.582,0.00420228,0.900836,0.280605,1.70221
"./ResampledDatabase/RoundTable",D00107.obj,3.74617,0.0689299,97.8354,0.0101425,1.15495,0.272978,1.3683
"./ResampledDatabase/RoundTable",D00194.obj,2.20692,0.021918,197.836,0.00346588,1.02271,50.6732,2.46577
"./ResampledDatabase/RoundTable",D00344.obj,2.25102,0.0244556,168.628,0.00547833,1.00053,0.730098,7.49598
"./ResampledDatabase/RoundTable",D00401.obj,2.99605,0.139673,12.189,0.0228638,1.00478,5.56118,1.07428
"./ResampledDatabase/RoundTable",D00407.obj,2.30737,0.0439448,56.2453,0.0152067,1.00597,4.15906,16.5302
"./ResampledDatabase/RoundTable",D00492.obj,1.41691,0.040954,14.9961,0.0172678,0.899036,1.14185,5.36079
"./ResampledDatabase/RoundTable",D00501.obj,1.78064,0.0211363,111.742,0.00571097,1.05634,9.61362,8.58061
"./ResampledDatabase/RoundTable",D00503.obj,1.03642,0.00400343,614.164,0.00106877,1.11874,0.087939,6.26457
"./ResampledDatabase/RoundTable",D00524.obj,2.06325,0.028285,97.0706,0.00376731,1.1495,0.143511,1.89816
"./ResampledDatabase/RoundTable",D00581.obj,2.73766,0.00501344,7217.96,0.0010897,1.00715,0.14875,1.46441
"./ResampledDatabase/RoundTable",D00646.obj,1.03083,0.0110944,78.6866,0.00220706,1.03416,0.125415,3.6958
"./ResampledDatabase/RoundTable",D00649.obj,1.90511,0.00404341,3739.5,0.000878616,1.03098,0.0694676,6.97247
"./ResampledDatabase/RoundTable",D00702.obj,2.23531,0.0706387,19.7913,0.0266407,0.981954,3.30289,1.06486
"./ResampledDatabase/RoundTable",D00756.obj,0.949107,0.00425859,416.832,0.00141047,1.11584,4.03432,9.08331
"./ResampledDatabase/RoundTable",D00827.obj,3.08219,0.0172607,868.972,0.00238718,1.0357,0.26399,2.85594
"./ResampledDatabase/RoundTable",D00866.obj,1.8035,0.0342641,44.1794,0.00505568,1.09851,0.408298,1.6399
"./ResampledDatabase/RoundTable",D00909.obj,1.9465,0.0129076,391.401,0.00204608,1.04787,0.541512,2.9715
"./ResampledDatabase/RoundTable",D00948.obj,1.30324,0.00657939,452.113,0.00137787,1.17945,0.0500314,2.34009
"./ResampledDatabase/RoundTable",m921.obj,1.03309,0.0170863,33.3934,0.00457313,1.03529,0.127138,3.69583
"./ResampledDatabase/RoundTable",m922.obj,2.34623,0.0551048,37.6078,0.0134746,1.05157,3.04784,4.79642
"./ResampledDatabase/RoundTable",m923.obj,2.25997,0.0262012,148.667,0.0062114,1.00039,0.809408,3.7305
"./ResampledDatabase/RoundTable",m924.obj,2.28181,0.0459792,49.6896,0.017538,1.00039,2.02575,16.5311
"./ResampledDatabase/RoundTable",m925.obj,2.3773,0.0563006,37.4778,0.0123003,1.00039,0.547718,4.11827
"./ResampledDatabase/RoundTable",m926.obj,2.49891,0.0529581,49.1967,0.00820341,1.10978,0.612593,1.79605
"./ResampledDatabase/RoundTable",m927.obj,2.33627,0.0317387,111.928,0.0114397,1.00057,0.593837,9.93833
"./ResampledDatabase/RoundTable",m928.obj,2.71585,0.0466202,81.4919,0.00710058,1.23463,0.633401,1.37021
"./ResampledDatabase/RoundTable",m929.obj,2.16522,0.0349609,73.4324,0.00772314,1.00028,1.11328,2.37112
"./ResampledDatabase/RoundTable",m930.obj,2.13835,0.0114216,662.721,0.00339475,1.18019,0.164895,9.39218
"./ResampledDatabase/RoundTable",m931.obj,2.23552,0.0483111,42.3241,0.00927094,1.31248,1.24504,1.60277
"./ResampledDatabase/RoundTable",m932.obj,0.722337,0.00773537,55.6934,0.0144,0.558301,0.676584,1.03365
"./ResampledDatabase/RoundTable",m933.obj,2.08731,0.0189805,223.198,0.00443495,1.00031,0.576036,1.74813
"./ResampledDatabase/RoundTable",m934.obj,2.92249,0.0627005,56.139,0.00942614,1.28955,2.29159,2.84479
"./ResampledDatabase/RoundTable",m935.obj,2.77745,0.016847,667.485,0.00262314,1.25032,0.888732,4.13925
"./ResampledDatabase/RoundTable",m937.obj,3.74966,0.115936,34.6808,0.0186325,1.26217,4.13469,1.55056
"./ResampledDatabase/RoundTable",m938.obj,2.36721,0.0735962,21.6545,0.0114714,1.1762,4.3175,4.10569
"./ResampledDatabase/Shelf",D00057.obj,3.0773,3.30746e-05,2.35542e+08,3.35007e-05,1.02932,0.014351,28.218
"./ResampledDatabase/Shelf",D00074.obj,5.82147,7.21302e-06,3.35283e+10,4.40171e-06,1.07767,0.0192201,12.7247
"./ResampledDatabase/Shelf",D00129.obj,5.94903,5.0555e-08,7.28378e+14,2.3738e-08,1.09154,7.03673e-06,7.00292
"./ResampledDatabase/Shelf",D00171.obj,3.76265,0.0322889,451.775,0.0237405,1.11309,1.96553,21.061
"./ResampledDatabase/Shelf",D00198.obj,5.88362,0.00128689,1.08742e+06,0.000739539,1.23665,0.0547851,16.9715
"./ResampledDatabase/Shelf",D00242.obj,4.58671,0.20532,20.239,0.0841722,1.03033,15.2213,5.04066
"./ResampledDatabase/Shelf",D00337.obj,4.20023,0.00570206,20151.4,0.00287192,1.03956,1.79261,16.4483
"./ResampledDatabase/Shelf",D00352.obj,2.86824,0.193423,5.5767,0.120307,1.10136,108.193,17.4378
"./ResampledDatabase/Shelf",D00468.obj,3.61478,0.176278,13.44,0.0541852,1.00449,29.5929,6.07731
"./ResampledDatabase/Shelf",D00592.obj,3.0623,0.00470298,11480,0.00237893,1.01197,3.83402,16.2491
"./ResampledDatabase/Shelf",D00631.obj,3.40114,5.90501e-07,9.9765e+11,6.60894e-07,0.939331,0.000561517,63.5038
"./ResampledDatabase/Shelf",D00691.obj,7.56155,0.0138076,20051.4,0.0321842,1.0353,2.78595,69.6207
"./ResampledDatabase/Shelf",D00772.obj,4.71634,0.010918,7781.78,0.0074956,1.18493,0.368626,20.244
"./ResampledDatabase/Shelf",D00781.obj,5.02145,0.18221,33.7201,0.04494,1.01507,8.50677,4.03561
"./ResampledDatabase/Shelf",D00818.obj,6.28422,1.30182e-07,1.29479e+14,6.79327e-08,1.28362,5.75977e-05,19.6491
"./ResampledDatabase/Shelf",D00881.obj,2.79931,0.026143,283.784,0.020044,1.00823,1.63366,25.9708
"./ResampledDatabase/Shelf",D00887.obj,2.87864,0.00222186,42724.5,0.00270009,1.05617,0.474598,42.6305
"./ResampledDatabase/Shelf",D00917.obj,3.35246,0.0160418,1294.59,0.0130863,1.05732,0.871172,13.1207
"./ResampledDatabase/Shelf",D00956.obj,3.85745,0.0145196,2407.36,0.0108748,1.13087,7.01355,21.1566
"./ResampledDatabase/Shelf",m844.obj,5.99024,0.014835,8635.81,0.0116392,1.32188,0.518529,25.6005
"./ResampledDatabase/Shelf",m845.obj,4.68743,0.194703,24.022,0.121319,1.30532,6.92058,15.1813
"./ResampledDatabase/Shelf",m846.obj,3.93404,0.0320875,522.868,0.0283433,1.13169,27.0103,15.492
"./ResampledDatabase/Shelf",m847.obj,4.87817,0.13885,53.2387,0.123245,1.22128,12.3053,19.1397
"./ResampledDatabase/Shelf",m849.obj,4.23964,0.0146475,3140.55,0.016868,1.20844,0.864594,37.6716
"./ResampledDatabase/Shelf",m850.obj,5.31225,0.00887876,16814.3,0.0076315,1.29234,0.408625,34.1217
"./ResampledDatabase/Shelf",m851.obj,5.03347,0.0431023,606.945,0.0220001,1.31211,1.3978,17.5162
"./ResampledDatabase/Shelf",m852.obj,4.80497,0.0405593,596.265,0.0231357,1.28286,1.15334,19.6666
"./ResampledDatabase/Shelf",m853.obj,3.83491,0.0314666,503.633,0.0265893,1.2762,1.20446,21.2296
"./ResampledDatabase/Shelf",m854.obj,5.31959,0.0466005,612.915,0.0328828,1.39983,2.85634,30.9508
"./ResampledDatabase/Shelf",m855.obj,4.63889,0.414462,5.13832,0.124339,1.39443,6.34428,4.88515
"./ResampledDatabase/Shelf",m856.obj,7.30411,0.0757454,600.533,0.0291183,1.34474,2.94133,6.26843
"./ResampledDatabase/Shelf",m857.obj,8.37068,0.0797874,814.632,0.0456163,1.24993,2.50521,8.24155
"./ResampledDatabase/Shelf",m858.obj,0.66,0.025,4.06723,0.0625,1.1225,5.35311,138.797
"./ResampledDatabase/Shelf",m859.obj,9.52814,0.0209165,17482.2,0.0121573,1.25306,0.462429,11.7444
"./ResampledDatabase/Shelf",m860.obj,2.51437,0.017115,479.823,0.00948461,1.22609,7.38402,11.5998
"./ResampledDatabase/Shelf",m861.obj,3.53249,0.162717,14.7206,0.136485,1.37645,14.0819,43.8751
"./ResampledDatabase/Shelf",m862.obj,3.01615,0.0231866,451.266,0.00664911,1.44403,9.91389,7.05145
"./ResampledDatabase/Shelf",m863.obj,2.40407,0.00378336,8582.87,0.00400689,1.18029,0.649888,25.5715
"./ResampledDatabase/Shelf",m864.obj,1.98739,0.0050116,2763.4,0.00751728,1.13029,0.290122,38.2559
"./ResampledDatabase/Shelf",m865.obj,3.03887,0.00595583,6995.23,0.00413766,1.26462,0.128036,17.5318
"./ResampledDatabase/Shelf",m866.obj,4.11959,0.0102819,5847.41,0.00418368,1.42238,5.08229,16.1772
"./ResampledDatabase/Shelf",m868.obj,1.49025,0.00333912,2624.57,0.00601242,1.08575,0.773446,22.4503
"./ResampledDatabase/Ship",D00027.obj,1.03476,0.00711024,193.778,0.00999857,1.00584,0.918984,12.7334
"./ResampledDatabase/Ship",D00042.obj,1.44943,-0.00179812,8327.29,-0.00300845,1.00009,-0.875585,35.0029
"./ResampledDatabase/Ship",D00099.obj,0.637034,0.00317103,227.318,0.00633293,1.00262,6.9356,22.63
"./ResampledDatabase/Ship",D00175.obj,1.027,0.0222497,19.3468,0.0807392,0.897028,10.2478,36.0144
"./ResampledDatabase/Ship",D00247.obj,0.879432,0.00934349,68.8868,0.0393182,0.976297,4.81553,81.0153
"./ResampledDatabase/Ship",D00258.obj,0.664263,0.000451456,12715.6,0.00139407,0.964629,2.51455,42.8263
"./ResampledDatabase/Ship",D00292.obj,1.03695,0.00372201,711.658,0.00550869,1.00691,0.545314,11.9666
"./ResampledDatabase/Ship",D00429.obj,1.05216,0.0220411,21.1995,0.037501,0.846557,2.05083,9.22838
"./ResampledDatabase/Ship",D00467.obj,0.251719,0.00326266,13.2482,0.0203503,0.970222,12.9154,255.479
"./ResampledDatabase/Ship",D00539.obj,0.89428,0.0078476,102.682,0.026145,0.936121,14.455,90.3074
"./ResampledDatabase/Ship",D00543.obj,1.1436,0.00583299,388.673,0.00852388,0.894845,1.45815,28.3361
"./ResampledDatabase/Ship",D00647.obj,0.454071,0.000373318,5939.65,0.00166557,1.00045,0.286688,50.4981
"./ResampledDatabase/Ship",D00771.obj,0.600349,0.00718724,37.0368,0.0239259,0.892176,3.14276,52.6258
"./ResampledDatabase/Ship",D00791.obj,1.03749,0.00459315,468.038,0.0066236,1.00717,1.41407,12.7666
"./ResampledDatabase/Ship",D00809.obj,0.789262,0.0140559,22.0036,0.0299988,0.959235,4.7919,47.2806
"./ResampledDatabase/Ship",D00837.obj,0.849121,0.00885892,68.9753,0.0373063,0.959325,26.765,81.0153
"./ResampledDatabase/Ship",D00896.obj,1.0614,0.0149105,47.5551,0.0167833,1.00618,1.68296,18.6975
"./ResampledDatabase/Ship",D00907.obj,1.11223,0.0321897,11.7408,0.0595971,0.858018,44.4132,10.4018
"./ResampledDatabase/Ship",D00935.obj,0.256391,0.000403549,915.095,0.0031034,1.00004,0.853028,120.82
"./ResampledDatabase/Ship",D00949.obj,0.806729,0.00032994,42644.1,0.000344671,1.00102,0.699397,27.976
"./ResampledDatabase/Ship",m1427.obj,0.378501,6.03216e-05,131765,0.000223144,1.00004,0.0327471,72.409
"./ResampledDatabase/Ship",m1428.obj,0.401047,0.000150812,25076.1,0.000652556,0.999999,0.0663855,59.683
"./ResampledDatabase/Ship",m1429.obj,0.360425,0.000582784,1218.93,0.00221306,1.0003,0.198488,67.5412
"./ResampledDatabase/Ship",m1430.obj,0.386972,0.000314335,5185.62,0.000909998,1.00054,0.292452,59.1339
"./ResampledDatabase/Ship",m1431.obj,0.4128,0.000205567,14718.3,0.000520849,1.0002,0.158744,61.0194
"./ResampledDatabase/Ship",m1432.obj,0.312829,-0.000138163,14180.3,-0.000695856,1.00164,-0.199342,82.3476
"./ResampledDatabase/Ship",m1433.obj,0.453043,-0.000339587,7129.57,-0.00077979,1.00005,-0.141376,36.2889
"./ResampledDatabase/Ship",m1434.obj,1.39042,-0.000440737,122355,-0.000441856,1.0031,-0.554979,38.409
"./ResampledDatabase/Ship",m1435.obj,1.03212,0.00422114,545.599,0.00647942,1.00455,0.828158,12.8382
"./ResampledDatabase/Ship",m1436.obj,0.445936,-0.00134506,433.392,-0.00626959,1.00003,-3.79102,51.6335
"./ResampledDatabase/Ship",m1437.obj,0.332091,-0.000218625,6775.15,-0.000926834,1.00081,-0.877335,77.9941
"./ResampledDatabase/Ship",m1438.obj,1.10998,-0.00209152,2764.21,-0.00862264,1.00507,-3.88006,49.317
"./ResampledDatabase/Ship",m1439.obj,0.345834,0.00111851,292.327,0.0052997,1.00097,3.32226,53.9424
"./ResampledDatabase/Ship",m1440.obj,0.85443,0.00161587,2112.33,0.00390337,1.00184,0.658674,79.7124
"./ResampledDatabase/Ship",m1441.obj,0.911721,0.00515898,251.771,0.00676448,1.00369,1.46312,14.3977
"./ResampledDatabase/Ship",m1442.obj,0.163588,0.000258293,580.199,0.00693041,0.494185,1.16921,73.2178
"./ResampledDatabase/Ship",m1444.obj,0.246476,0.000459763,626.334,0.00539561,0.487385,0.999774,29.8862
"./ResampledDatabase/Ship",m1446.obj,0.219027,0.000258279,1392.72,0.00917667,0.487225,3.61806,81.015
"./ResampledDatabase/Ship",m1447.obj,0.335617,-0.00156668,136.182,-0.0118403,1.00006,-0.969862,176.16
"./ResampledDatabase/Ship",m1448.obj,0.550459,0.00597942,41.2482,0.00637621,1.00859,2.22696,46.113
"./ResampledDatabase/Ship",m1449.obj,1.15986,0.0149539,61.6952,0.0102895,1.00307,3.05955,26.3019
"./ResampledDatabase/Ship",m1450.obj,1.17321,0.00957282,155.81,0.00618122,1.00437,0.562891,21.8132
"./ResampledDatabase/Ship",m1451.obj,0.796208,0.00360291,343.811,0.00389709,1.00044,0.607395,63.96
"./ResampledDatabase/Ship",m1452.obj,0.417213,0.000760255,1110.97,0.00110966,1.01272,0.457526,69.3916
"./ResampledDatabase/Ship",m1453.obj,0.402027,0.00177223,182.924,0.00674865,0.496793,0.281945,6.38661
"./ResampledDatabase/Ship",m1454.obj,1.35981,0.0341637,19.0481,0.00790669,1.00028,1.65423,2.93431
"./ResampledDatabase/Ship",m1455.obj,1.08535,0.0214373,24.5987,0.00940748,1.06375,1.82851,9.18403
"./ResampledDatabase/Ship",m1456.obj,3.06764,0.0394909,163.669,0.0211872,1.14569,14.2119,10.1371
"./ResampledDatabase/Ship",m1457.obj,1.48816,0.0124447,188.16,0.0070046,1.03003,1.48318,10.1089
"./ResampledDatabase/Ship",m1458.obj,2.60137,0.0284567,192.215,0.00699778,1.07219,25.7144,4.86018
"./ResampledDatabase/Ship",m1459.obj,2.58636,0.00317378,15186.6,0.00141669,1.03439,0.313905,3.37468
"./ResampledDatabase/Ship",m1460.obj,1.33007,0.0234092,37.966,0.00819068,1.00066,7.95436,5.41119
"./ResampledDatabase/Ship",m1461.obj,0.285614,-0.000165742,7499.32,-0.000514966,0.493701,-0.0457182,8.94301
"./ResampledDatabase/Ship",m1462.obj,1.11067,0.00842191,170.798,0.00363112,1.00013,3.0963,10.766
"./ResampledDatabase/Ship",m1463.obj,0.275858,0.000823878,273.451,0.00685673,1.00001,0.78557,74.4734
"./ResampledDatabase/Ship",m1464.obj,0.295828,-0.000874817,299.109,-0.00184266,1.00005,-0.554496,99.397
"./ResampledDatabase/Ship",m1465.obj,0.0549507,3.35425e-05,1304,0.00137718,0.488566,0.157985,161.596
"./ResampledDatabase/Ship",m1466.obj,0.183347,0.000580102,161.942,0.0225246,0.487629,2.29615,52.2607
"./ResampledDatabase/Ship",m1467.obj,0.439493,0.000587465,2174.9,0.0018264,1.00004,0.345869,64.2527
"./ResampledDatabase/Ship",m1468.obj,0.566654,0.00102688,1525.67,0.0037214,1.00015,1.05519,49.0715
"./ResampledDatabase/Ship",m1469.obj,0.33609,0.00151206,146.817,0.0062228,1,2.95039,144.798
"./ResampledDatabase/Ship",m1470.obj,0.267883,0.000890426,214.381,0.00741102,1.00001,1.20782,102.069
"./ResampledDatabase/Ship",m1471.obj,1.21215,0.0161986,60.0159,0.0131199,1.01745,1.70096,26.1767
"./ResampledDatabase/Sign",m1670.obj,0.365363,9.93757e-10,4.36679e+14,8.29042e-09,1.01745,9.31378e-07,640.188
"./ResampledDatabase/Sign",m1671.obj,0.215558,2.82534e-09,1.10942e+13,2.00982e-08,1.0047,6.82006e-06,349.096
"./ResampledDatabase/Sign",m1672.obj,0.356108,0.000882384,512.837,0.00175113,1.07939,1.35873,276.401
"./ResampledDatabase/Sign",m1673.obj,0.213113,-2.30003e-09,1.61775e+13,-1.35056e-08,1.02815,-6.38341e-06,734.989
"./ResampledDatabase/Sign",m1674.obj,0.634965,0.00201353,558.315,0.00676332,1.03252,1.15873,163.42
"./ResampledDatabase/Sign",m1675.obj,0.229272,-4.20811e-05,60176.9,-0.000808697,1.00292,-0.159953,1804.45
"./ResampledDatabase/Sign",m1676.obj,0.166582,-0.000157059,1656.95,-0.00261451,1.00003,-0.390937,721.598
"./ResampledDatabase/Sign",m1678.obj,0.196818,0.0002265,1314.02,0.00679707,1.00128,1.87355,1866.19
"./ResampledDatabase/Sign",m1679.obj,0.207797,6.73123e-05,17509.5,0.000994162,1.00023,0.157065,341.203
"./ResampledDatabase/Sign",m1680.obj,0.336144,0.000183233,10002.7,0.00217003,1.00021,1.67891,748.7
"./ResampledDatabase/Sign",m1681.obj,0.0902631,2.87689e-06,785651,0.000236981,0.487607,0.0953115,5313.55
